scenario_id,time_id,generator_name,demand,total_wind_generation_capacity,total_generation_capacity,residual_demand,previous_generation_capacity,previous_demand,next_generation_capacity,next_demand,own_generation_capacity,previous_own_generation_capacity,next_own_generation_capacity,target_bid_G2_B1,target_bid_G2_B2
0,17,G2,104.04789940532977,50.56766599521865,200.56766599521865,53.480233410111126,201.36049171414223,108.8130288862966,201.96419398015178,102.68813904660328,50.0,50.0,50.0,49.99,49.99
0,18,G2,102.68813904660328,51.96419398015176,201.96419398015178,50.72394506645152,200.56766599521865,104.04789940532977,196.1638483277719,100.45754683967189,50.0,50.0,50.0,49.99,49.99
0,19,G2,100.45754683967189,46.16384832777189,196.1638483277719,54.293698511900004,201.96419398015178,102.68813904660328,194.7519457801952,90.08213839357563,50.0,50.0,50.0,49.99,49.99
0,20,G2,90.08213839357563,44.75194578019519,194.7519457801952,45.33019261338044,196.1638483277719,100.45754683967189,196.0023616005222,84.68136099257636,50.0,50.0,50.0,30.0,40.0
0,21,G2,84.68136099257636,46.00236160052219,196.0023616005222,38.678999392054166,194.7519457801952,90.08213839357563,193.94106529619253,85.12297157095783,50.0,50.0,50.0,30.0,40.0
0,22,G2,85.12297157095783,43.94106529619252,193.94106529619253,41.18190627476531,196.0023616005222,84.68136099257636,193.95539151814987,85.14709911983199,50.0,50.0,50.0,30.0,40.0
0,23,G2,85.14709911983199,43.955391518149874,193.95539151814987,41.19170760168212,193.94106529619253,85.12297157095783,194.39628504534377,92.65150575826738,50.0,50.0,50.0,30.0,40.0
1,0,G2,89.52942459092874,74.24809949780794,224.24809949780794,15.281325093120799,225.9340746108838,86.2869114572617,221.7809525555277,90.11419859439859,50.0,50.0,50.0,30.0,40.0
1,1,G2,90.11419859439859,71.7809525555277,221.7809525555277,18.333246038870882,224.24809949780794,89.52942459092874,222.5557648334023,88.51618720181982,50.0,50.0,50.0,30.0,40.0
1,2,G2,88.51618720181982,72.55576483340229,222.5557648334023,15.960422368417525,221.7809525555277,90.11419859439859,227.24072173628386,87.2098386489551,50.0,50.0,50.0,30.0,40.0
1,3,G2,87.2098386489551,77.24072173628386,227.24072173628386,9.96911691267124,222.5557648334023,88.51618720181982,226.35832376063254,95.13375673358438,50.0,50.0,50.0,30.0,40.0
1,4,G2,95.13375673358438,76.35832376063253,226.35832376063254,18.775432972951847,227.24072173628386,87.2098386489551,227.85262239094655,98.6901273144014,50.0,50.0,50.0,30.0,40.0
1,5,G2,98.6901273144014,77.85262239094655,227.85262239094655,20.837504923454844,226.35832376063254,95.13375673358438,225.67616303163325,100.72641824880778,50.0,50.0,50.0,30.0,40.0
1,6,G2,100.72641824880778,75.67616303163324,225.67616303163325,25.050255217174538,227.85262239094655,98.6901273144014,230.28699349487965,102.96241824324443,50.0,50.0,50.0,30.0,40.0
1,7,G2,102.96241824324443,80.28699349487967,230.28699349487965,22.67542474836476,225.67616303163325,100.72641824880778,234.2082810809466,101.45567645502828,50.0,50.0,50.0,30.0,40.0
1,8,G2,101.45567645502828,84.2082810809466,234.2082810809466,17.247395374081677,230.28699349487965,102.96241824324443,234.41116444601943,100.41932967214504,50.0,50.0,50.0,30.0,40.0
1,9,G2,100.41932967214504,84.41116444601943,234.41116444601943,16.008165226125612,234.2082810809466,101.45567645502828,236.5734436483921,97.73647736027256,50.0,50.0,50.0,30.0,40.0
1,10,G2,97.73647736027256,86.57344364839211,236.5734436483921,11.163033711880445,234.41116444601943,100.41932967214504,239.60866284374737,97.99414645736213,50.0,50.0,50.0,30.0,40.0
1,11,G2,97.99414645736213,89.60866284374737,239.60866284374737,8.385483613614767,236.5734436483921,97.73647736027256,241.0760646327064,99.78713488906186,50.0,50.0,50.0,30.0,40.0
1,12,G2,99.78713488906186,91.07606463270639,241.0760646327064,8.71107025635547,239.60866284374737,97.99414645736213,246.3113180913487,105.64031326757835,50.0,50.0,50.0,30.0,40.0
1,13,G2,105.64031326757835,96.31131809134871,246.3113180913487,9.32899517622964,241.0760646327064,99.78713488906186,248.64172793856525,106.41368963426905,50.0,50.0,50.0,30.0,40.0
1,14,G2,106.41368963426905,98.64172793856525,248.64172793856525,7.771961695703794,246.3113180913487,105.64031326757835,249.13367438250344,108.58032332124485,50.0,50.0,50.0,30.0,40.0
1,15,G2,108.58032332124485,99.13367438250344,249.13367438250344,9.446648938741404,248.64172793856525,106.41368963426905,247.60141898113181,109.31418619239966,50.0,50.0,50.0,30.0,40.0
1,16,G2,109.31418619239966,97.60141898113183,247.60141898113181,11.712767211267831,249.13367438250344,108.58032332124485,240.85366336040363,100.82862551029726,50.0,50.0,50.0,30.0,40.0
1,17,G2,100.82862551029726,90.85366336040364,240.85366336040363,9.974962149893614,247.60141898113181,109.31418619239966,237.71102920043964,90.94797754615934,50.0,50.0,50.0,30.0,40.0
1,18,G2,90.94797754615934,87.71102920043964,237.71102920043964,3.2369483457196964,240.85366336040363,100.82862551029726,233.69348678477024,89.75801618231574,50.0,50.0,50.0,30.0,40.0
1,19,G2,89.75801618231574,83.69348678477024,233.69348678477024,6.064529397545499,237.71102920043964,90.94797754615934,232.70773149965567,93.22242183657198,50.0,50.0,50.0,30.0,40.0
1,20,G2,93.22242183657198,82.70773149965565,232.70773149965567,10.514690336916331,233.69348678477024,89.75801618231574,229.55490390453488,88.4849210060202,50.0,50.0,50.0,30.0,40.0
1,21,G2,88.4849210060202,79.5549039045349,229.55490390453488,8.930017101485305,232.70773149965567,93.22242183657198,227.73807077427335,84.7808542416361,50.0,50.0,50.0,30.0,40.0
1,22,G2,84.7808542416361,77.73807077427337,227.73807077427335,7.042783467362739,229.55490390453488,88.4849210060202,225.9340746108838,86.2869114572617,50.0,50.0,50.0,30.0,40.0
1,23,G2,86.2869114572617,75.93407461088381,225.9340746108838,10.352836846377883,227.73807077427335,84.7808542416361,224.24809949780794,89.52942459092874,50.0,50.0,50.0,30.0,40.0
2,0,G2,104.96371633294564,74.70519159630152,224.70519159630152,30.25852473664412,225.46426149359792,104.1755231098357,223.65401297984567,105.73897682723133,50.0,50.0,50.0,30.0,40.0
2,1,G2,105.73897682723133,73.65401297984567,223.65401297984567,32.08496384738565,224.70519159630152,104.96371633294564,223.26678085935887,104.8802501407891,50.0,50.0,50.0,30.0,40.0
2,2,G2,104.8802501407891,73.26678085935887,223.26678085935887,31.613469281430227,223.65401297984567,105.73897682723133,223.9249215327456,111.62738117168422,50.0,50.0,50.0,30.0,40.0
2,3,G2,111.62738117168422,73.9249215327456,223.9249215327456,37.70245963893862,223.26678085935887,104.8802501407891,224.29665987021238,113.58898749917898,50.0,50.0,50.0,30.0,40.0
2,4,G2,113.58898749917898,74.29665987021238,224.29665987021238,39.2923276289666,223.9249215327456,111.62738117168422,224.21392398815755,118.36633034704056,50.0,50.0,50.0,30.0,40.0
2,5,G2,118.36633034704056,74.21392398815755,224.21392398815755,44.15240635888301,224.29665987021238,113.58898749917898,225.94525691679618,124.19924795510693,50.0,50.0,50.0,30.0,40.0
2,6,G2,124.19924795510693,75.94525691679618,225.94525691679618,48.253991038310744,224.21392398815755,118.36633034704056,228.04778778674245,125.08457640536945,50.0,50.0,50.0,30.0,40.0
2,7,G2,125.08457640536945,78.04778778674245,228.04778778674245,47.036788618627,225.94525691679618,124.19924795510693,229.17585725377012,123.50962025233841,50.0,50.0,50.0,30.0,40.0
2,8,G2,123.50962025233841,79.17585725377012,229.17585725377012,44.33376299856829,228.04778778674245,125.08457640536945,233.1049052441073,119.05696008525479,50.0,50.0,50.0,30.0,40.0
2,9,G2,119.05696008525479,83.1049052441073,233.1049052441073,35.952054841147486,229.17585725377012,123.50962025233841,235.47240328293483,116.36913725612479,50.0,50.0,50.0,30.0,40.0
2,10,G2,116.36913725612479,85.47240328293483,235.47240328293483,30.896733973189953,233.1049052441073,119.05696008525479,237.80442870336634,115.25578448169158,50.0,50.0,50.0,30.0,40.0
2,11,G2,115.25578448169158,87.80442870336634,237.80442870336634,27.451355778325237,235.47240328293483,116.36913725612479,240.5248318335088,119.68028547281389,50.0,50.0,50.0,30.0,40.0
2,12,G2,119.68028547281389,90.52483183350881,240.5248318335088,29.15545363930508,237.80442870336634,115.25578448169158,242.17293037787127,125.78177925519786,50.0,50.0,50.0,30.0,40.0
2,13,G2,125.78177925519786,92.17293037787127,242.17293037787127,33.608848877326594,240.5248318335088,119.68028547281389,243.1232437240353,129.7106592628005,50.0,50.0,50.0,30.0,40.0
2,14,G2,129.7106592628005,93.12324372403529,243.1232437240353,36.587415538765214,242.17293037787127,125.78177925519786,242.68633856439612,130.7886303562231,50.0,50.0,50.0,30.0,40.0
2,15,G2,130.7886303562231,92.68633856439611,242.68633856439612,38.102291791827,243.1232437240353,129.7106592628005,242.39469863739697,127.5690503996495,50.0,50.0,50.0,30.0,40.0
2,16,G2,127.5690503996495,92.39469863739697,242.39469863739697,35.17435176225253,242.68633856439612,130.7886303562231,239.42711575511095,124.18176843308338,50.0,50.0,50.0,30.0,40.0
2,17,G2,124.18176843308338,89.42711575511096,239.42711575511095,34.754652677972416,242.39469863739697,127.5690503996495,235.57265145891841,117.8536148942381,50.0,50.0,50.0,30.0,40.0
2,18,G2,117.8536148942381,85.57265145891841,235.57265145891841,32.28096343531969,239.42711575511095,124.18176843308338,233.1683585324207,112.83599087630547,50.0,50.0,50.0,30.0,40.0
2,19,G2,112.83599087630547,83.16835853242071,233.1683585324207,29.667632343884762,235.57265145891841,117.8536148942381,229.0042510380045,108.26802101547976,50.0,50.0,50.0,30.0,40.0
2,20,G2,108.26802101547976,79.0042510380045,229.0042510380045,29.263769977475263,233.1683585324207,112.83599087630547,228.7384913351022,105.5955445936083,50.0,50.0,50.0,30.0,40.0
2,21,G2,105.5955445936083,78.7384913351022,228.7384913351022,26.8570532585061,229.0042510380045,108.26802101547976,227.22449754625424,102.70194605331004,50.0,50.0,50.0,30.0,40.0
2,22,G2,102.70194605331004,77.22449754625426,227.22449754625424,25.477448507055783,228.7384913351022,105.5955445936083,225.46426149359792,104.1755231098357,50.0,50.0,50.0,30.0,40.0
2,23,G2,104.1755231098357,75.46426149359793,225.46426149359792,28.711261616237763,227.22449754625424,102.70194605331004,224.70519159630152,104.96371633294564,50.0,50.0,50.0,30.0,40.0
3,0,G2,91.67178745136377,61.73217067882395,211.73217067882393,29.93961677253982,213.85954030125274,87.3263663595889,213.03749987867053,92.87572448780888,50.0,50.0,50.0,30.0,40.0
3,1,G2,92.87572448780888,63.037499878670545,213.03749987867053,29.838224609138337,211.73217067882393,91.67178745136377,215.71179247076623,93.50253399875163,50.0,50.0,50.0,30.0,40.0
3,2,G2,93.50253399875163,65.71179247076623,215.71179247076623,27.790741527985404,213.03749987867053,92.87572448780888,217.00735324973346,99.54017839858156,50.0,50.0,50.0,30.0,40.0
3,3,G2,99.54017839858156,67.00735324973344,217.00735324973346,32.53282514884812,215.71179247076623,93.50253399875163,217.02290390280842,102.49458791748829,50.0,50.0,50.0,30.0,40.0
3,4,G2,102.49458791748829,67.02290390280841,217.02290390280842,35.47168401467988,217.00735324973346,99.54017839858156,218.6648334390877,107.30090808151994,50.0,50.0,50.0,30.0,40.0
3,5,G2,107.30090808151994,68.66483343908769,218.6648334390877,38.63607464243225,217.02290390280842,102.49458791748829,218.01070507596603,113.10105087352828,50.0,50.0,50.0,30.0,40.0
3,6,G2,113.10105087352828,68.01070507596603,218.01070507596603,45.09034579756225,218.6648334390877,107.30090808151994,220.44035241396722,113.22847444157553,50.0,50.0,50.0,30.0,40.0
3,7,G2,113.22847444157553,70.4403524139672,220.44035241396722,42.788122027608324,218.01070507596603,113.10105087352828,222.36653982962625,114.89390019732507,50.0,50.0,50.0,30.0,40.0
3,8,G2,114.89390019732507,72.36653982962625,222.36653982962625,42.52736036769882,220.44035241396722,113.22847444157553,224.54472994154327,108.7887888300808,50.0,50.0,50.0,30.0,40.0
3,9,G2,108.7887888300808,74.54472994154325,224.54472994154327,34.24405888853755,222.36653982962625,114.89390019732507,229.36438441003347,103.65530007477044,50.0,50.0,50.0,30.0,40.0
3,10,G2,103.65530007477044,79.36438441003347,229.36438441003347,24.29091566473697,224.54472994154327,108.7887888300808,227.81984374271138,103.36189674347102,50.0,50.0,50.0,30.0,40.0
3,11,G2,103.36189674347102,77.81984374271138,227.81984374271138,25.542053000759637,229.36438441003347,103.65530007477044,231.6725528749532,107.17777663647215,50.0,50.0,50.0,30.0,40.0
3,12,G2,107.17777663647215,81.6725528749532,231.6725528749532,25.50522376151895,227.81984374271138,103.36189674347102,232.4657586460721,108.99528521541492,50.0,50.0,50.0,30.0,40.0
3,13,G2,108.99528521541492,82.46575864607209,232.4657586460721,26.529526569342835,231.6725528749532,107.17777663647215,234.02094343874117,113.30281687531338,50.0,50.0,50.0,30.0,40.0
3,14,G2,113.30281687531338,84.02094343874117,234.02094343874117,29.281873436572212,232.4657586460721,108.99528521541492,233.18945792767659,110.30284423228996,50.0,50.0,50.0,30.0,40.0
3,15,G2,110.30284423228996,83.18945792767659,233.18945792767659,27.11338630461337,234.02094343874117,113.30281687531338,230.3102192144996,112.48741712966248,50.0,50.0,50.0,30.0,40.0
3,16,G2,112.48741712966248,80.3102192144996,230.3102192144996,32.17719791516288,233.18945792767659,110.30284423228996,228.56897280161533,107.9972607679331,50.0,50.0,50.0,30.0,40.0
3,17,G2,107.9972607679331,78.56897280161533,228.56897280161533,29.428287966317768,230.3102192144996,112.48741712966248,226.87449212153896,101.70028101582318,50.0,50.0,50.0,30.0,40.0
3,18,G2,101.70028101582318,76.87449212153896,226.87449212153896,24.825788894284216,228.56897280161533,107.9972607679331,225.8650080896818,95.78960302866012,50.0,50.0,50.0,30.0,40.0
3,19,G2,95.78960302866012,75.8650080896818,225.8650080896818,19.92459493897833,226.87449212153896,101.70028101582318,218.19676678459507,92.77946032810853,50.0,50.0,50.0,30.0,40.0
3,20,G2,92.77946032810853,68.19676678459507,218.19676678459507,24.582693543513457,225.8650080896818,95.78960302866012,215.73386043933397,91.34890659482953,50.0,50.0,50.0,30.0,40.0
3,21,G2,91.34890659482953,65.73386043933397,215.73386043933397,25.615046155495563,218.19676678459507,92.77946032810853,217.4312686573525,88.71155906252542,50.0,50.0,50.0,30.0,40.0
3,22,G2,88.71155906252542,67.4312686573525,217.4312686573525,21.28029040517292,215.73386043933397,91.34890659482953,213.85954030125274,87.3263663595889,50.0,50.0,50.0,30.0,40.0
3,23,G2,87.3263663595889,63.85954030125272,213.85954030125274,23.46682605833618,217.4312686573525,88.71155906252542,211.73217067882393,91.67178745136377,50.0,50.0,50.0,30.0,40.0
4,0,G2,78.95881963800292,70.50194711195832,220.50194711195832,8.456872526044606,222.07787251149156,78.30728208662337,220.37267038511263,77.49709718572156,50.0,50.0,50.0,30.0,40.0
4,1,G2,77.49709718572156,70.37267038511261,220.37267038511263,7.124426800608944,220.50194711195832,78.95881963800292,220.2195267688345,78.91855875842631,50.0,50.0,50.0,30.0,40.0
4,2,G2,78.91855875842631,70.2195267688345,220.2195267688345,8.699031989591816,220.37267038511263,77.49709718572156,221.07917420131736,81.45852875071257,50.0,50.0,50.0,30.0,40.0
4,3,G2,81.45852875071257,71.07917420131734,221.07917420131736,10.37935454939523,220.2195267688345,78.91855875842631,220.56914633078017,84.44864072705866,50.0,50.0,50.0,30.0,40.0
4,4,G2,84.44864072705866,70.56914633078017,220.56914633078017,13.879494396278488,221.07917420131736,81.45852875071257,222.20671500037452,88.88783425755197,50.0,50.0,50.0,30.0,40.0
4,5,G2,88.88783425755197,72.20671500037452,222.20671500037452,16.681119257177457,220.56914633078017,84.44864072705866,224.45612202664103,90.86870834166345,50.0,50.0,50.0,30.0,40.0
4,6,G2,90.86870834166345,74.45612202664103,224.45612202664103,16.412586315022423,222.20671500037452,88.88783425755197,226.04487475174156,90.2540557036174,50.0,50.0,50.0,30.0,40.0
4,7,G2,90.2540557036174,76.04487475174156,226.04487475174156,14.209180951875837,224.45612202664103,90.86870834166345,228.3112572259412,90.27394347213243,50.0,50.0,50.0,30.0,40.0
4,8,G2,90.27394347213243,78.3112572259412,228.3112572259412,11.962686246191225,226.04487475174156,90.2540557036174,233.08688797955347,86.63499015396489,50.0,50.0,50.0,30.0,40.0
4,9,G2,86.63499015396489,83.08688797955347,233.08688797955347,3.548102174411426,228.3112572259412,90.27394347213243,235.0612074496288,84.55757977609287,50.0,50.0,50.0,30.0,40.0
4,10,G2,84.55757977609287,85.06120744962881,235.0612074496288,-0.5036276735359451,233.08688797955347,86.63499015396489,238.06067072855504,84.31221889755142,50.0,50.0,50.0,30.0,40.0
4,11,G2,84.31221889755142,88.06067072855504,238.06067072855504,-3.748451831003621,235.0612074496288,84.55757977609287,240.294791232126,88.91058072161711,50.0,50.0,50.0,30.0,40.0
4,12,G2,88.91058072161711,90.294791232126,240.294791232126,-1.3842105105088933,238.06067072855504,84.31221889755142,240.74764746615,93.90728884605308,50.0,50.0,50.0,30.0,40.0
4,13,G2,93.90728884605308,90.74764746615001,240.74764746615,3.1596413799030643,240.294791232126,88.91058072161711,240.3324042985331,95.97164793249534,50.0,50.0,50.0,30.0,40.0
4,14,G2,95.97164793249534,90.33240429853309,240.3324042985331,5.639243633962252,240.74764746615,93.90728884605308,239.5568159101068,97.05134256110107,50.0,50.0,50.0,30.0,40.0
4,15,G2,97.05134256110107,89.55681591010679,239.5568159101068,7.494526650994274,240.3324042985331,95.97164793249534,238.4268909255986,94.72205774223256,50.0,50.0,50.0,30.0,40.0
4,16,G2,94.72205774223256,88.4268909255986,238.4268909255986,6.295166816633966,239.5568159101068,97.05134256110107,236.5740326906469,90.62722411798278,50.0,50.0,50.0,30.0,40.0
4,17,G2,90.62722411798278,86.57403269064689,236.5740326906469,4.053191427335889,238.4268909255986,94.72205774223256,233.5937184213938,86.4278742846949,50.0,50.0,50.0,30.0,40.0
4,18,G2,86.4278742846949,83.59371842139377,233.5937184213938,2.8341558633011203,236.5740326906469,90.62722411798278,230.28974041297838,82.60188037840722,50.0,50.0,50.0,30.0,40.0
4,19,G2,82.60188037840722,80.28974041297839,230.28974041297838,2.312139965428827,233.5937184213938,86.4278742846949,226.6389314056097,80.57449656499865,50.0,50.0,50.0,30.0,40.0
4,20,G2,80.57449656499865,76.63893140560968,226.6389314056097,3.935565159388972,230.28974041297838,82.60188037840722,225.1360377246155,79.14908169655874,50.0,50.0,50.0,30.0,40.0
4,21,G2,79.14908169655874,75.1360377246155,225.1360377246155,4.013043971943233,226.6389314056097,80.57449656499865,222.44135368035245,77.85420435230506,50.0,50.0,50.0,30.0,40.0
4,22,G2,77.85420435230506,72.44135368035244,222.44135368035245,5.412850671952626,225.1360377246155,79.14908169655874,222.07787251149156,78.30728208662337,50.0,50.0,50.0,30.0,40.0
4,23,G2,78.30728208662337,72.07787251149155,222.07787251149156,6.229409575131825,222.44135368035245,77.85420435230506,220.50194711195832,78.95881963800292,50.0,50.0,50.0,30.0,40.0
5,0,G2,76.91575231286821,58.08123952074597,208.08123952074595,18.83451279212224,209.0424386052122,81.2099809262434,207.1469980258291,75.53104114050296,50.0,50.0,50.0,30.0,40.0
5,1,G2,75.53104114050296,57.14699802582912,207.1469980258291,18.384043114673844,208.08123952074595,76.91575231286821,206.41162757784744,79.50681898006641,50.0,50.0,50.0,30.0,40.0
5,2,G2,79.50681898006641,56.411627577847426,206.41162757784744,23.095191402218987,207.1469980258291,75.53104114050296,206.85893417874274,79.87845393105279,50.0,50.0,50.0,30.0,40.0
5,3,G2,79.87845393105279,56.85893417874275,206.85893417874274,23.01951975231004,206.41162757784744,79.50681898006641,207.63395402789763,84.71360864762748,50.0,50.0,50.0,30.0,40.0
5,4,G2,84.71360864762748,57.63395402789764,207.63395402789763,27.079654619729844,206.85893417874274,79.87845393105279,208.5205421690236,89.71466812581511,50.0,50.0,50.0,30.0,40.0
5,5,G2,89.71466812581511,58.5205421690236,208.5205421690236,31.19412595679151,207.63395402789763,84.71360864762748,209.60476056714936,93.41673785994172,50.0,50.0,50.0,30.0,40.0
5,6,G2,93.41673785994172,59.60476056714934,209.60476056714936,33.81197729279238,208.5205421690236,89.71466812581511,211.1682626880061,92.22309688813363,50.0,50.0,50.0,30.0,40.0
5,7,G2,92.22309688813363,61.16826268800611,211.1682626880061,31.054834200127516,209.60476056714936,93.41673785994172,212.75052503057262,90.41472673982409,50.0,50.0,50.0,30.0,40.0
5,8,G2,90.41472673982409,62.750525030572604,212.75052503057262,27.664201709251486,211.1682626880061,92.22309688813363,214.8614013333266,91.39505991802245,50.0,50.0,50.0,30.0,40.0
5,9,G2,91.39505991802245,64.86140133332658,214.8614013333266,26.53365858469587,212.75052503057262,90.41472673982409,217.94713456953826,86.41708363471507,50.0,50.0,50.0,30.0,40.0
5,10,G2,86.41708363471507,67.94713456953825,217.94713456953826,18.46994906517682,214.8614013333266,91.39505991802245,220.51648465413598,85.65453834747136,50.0,50.0,50.0,30.0,40.0
5,11,G2,85.65453834747136,70.516484654136,220.51648465413598,15.138053693335365,217.94713456953826,86.41708363471507,222.3856921290228,89.2462623711258,50.0,50.0,50.0,30.0,40.0
5,12,G2,89.2462623711258,72.3856921290228,222.3856921290228,16.860570242102995,220.51648465413598,85.65453834747136,223.52006593602363,95.52599361244279,50.0,50.0,50.0,30.0,40.0
5,13,G2,95.52599361244279,73.52006593602363,223.52006593602363,22.005927676419162,222.3856921290228,89.2462623711258,224.22455006488406,98.87606429752816,50.0,50.0,50.0,30.0,40.0
5,14,G2,98.87606429752816,74.22455006488406,224.22455006488406,24.651514232644104,223.52006593602363,95.52599361244279,223.03093130728047,100.38762248311362,50.0,50.0,50.0,30.0,40.0
5,15,G2,100.38762248311362,73.03093130728048,223.03093130728047,27.356691175833134,224.22455006488406,98.87606429752816,222.06991182897494,95.58929948554902,50.0,50.0,50.0,30.0,40.0
5,16,G2,95.58929948554902,72.06991182897494,222.06991182897494,23.519387656574082,223.03093130728047,100.38762248311362,219.93755787699382,93.62687625895376,50.0,50.0,50.0,30.0,40.0
5,17,G2,93.62687625895376,69.93755787699382,219.93755787699382,23.689318381959936,222.06991182897494,95.58929948554902,217.16786020265164,90.11550658831682,50.0,50.0,50.0,30.0,40.0
5,18,G2,90.11550658831682,67.16786020265164,217.16786020265164,22.94764638566518,219.93755787699382,93.62687625895376,214.71111829702994,82.93198050725113,50.0,50.0,50.0,30.0,40.0
5,19,G2,82.93198050725113,64.71111829702994,214.71111829702994,18.220862210221185,217.16786020265164,90.11550658831682,212.65636380182804,83.6015975142412,50.0,50.0,50.0,30.0,40.0
5,20,G2,83.6015975142412,62.65636380182805,212.65636380182804,20.945233712413156,214.71111829702994,82.93198050725113,210.96459216531696,85.8956597005927,50.0,50.0,50.0,30.0,40.0
5,21,G2,85.8956597005927,60.96459216531697,210.96459216531696,24.93106753527573,212.65636380182804,83.6015975142412,210.17977059775052,82.18704375318143,50.0,50.0,50.0,30.0,40.0
5,22,G2,82.18704375318143,60.17977059775051,210.17977059775052,22.007273155430916,210.96459216531696,85.8956597005927,209.0424386052122,81.2099809262434,50.0,50.0,50.0,30.0,40.0
5,23,G2,81.2099809262434,59.042438605212205,209.0424386052122,22.1675423210312,210.17977059775052,82.18704375318143,208.08123952074595,76.91575231286821,50.0,50.0,50.0,30.0,40.0
6,0,G2,84.61162536638304,97.95687199339565,247.95687199339565,-13.345246627012614,241.39627945026524,83.88359752063027,246.9965581853409,85.32273607124583,50.0,50.0,50.0,30.0,40.0
6,1,G2,85.32273607124583,96.99655818534089,246.9965581853409,-11.67382211409506,247.95687199339565,84.61162536638304,246.25661697409714,88.78977191212007,50.0,50.0,50.0,30.0,40.0
6,2,G2,88.78977191212007,96.25661697409714,246.25661697409714,-7.466845061977068,246.9965581853409,85.32273607124583,244.38138785277332,89.90277360143386,50.0,50.0,50.0,30.0,40.0
6,3,G2,89.90277360143386,94.38138785277333,244.38138785277332,-4.478614251339465,246.25661697409714,88.78977191212007,246.9669349407357,92.0395737103183,50.0,50.0,50.0,30.0,40.0
6,4,G2,92.0395737103183,96.96693494073573,246.9669349407357,-4.927361230417432,244.38138785277332,89.90277360143386,242.91158784134544,93.6680036850526,50.0,50.0,50.0,30.0,40.0
6,5,G2,93.6680036850526,92.91158784134544,242.91158784134544,0.7564158437071598,246.9669349407357,92.0395737103183,244.84488004915832,96.80259806838328,50.0,50.0,50.0,30.0,40.0
