scenario_id,time_id,generator_name,demand,total_wind_generation_capacity,residual_demand,next_generation_capacity,next_demand,target_bid_W1_B1
2,12,W1,0.528329553342597,0.4776890558613649,0.7393681731734905,0.4775990911843585,0.5148035718175141,0.01
2,13,W1,0.5148035718175141,0.47759909118435845,0.7267497984526295,0.5009071902167248,0.5694843372537995,0.01
2,14,W1,0.5694843372537995,0.5009071902167248,0.7534236456601227,0.49085930262800226,0.5048876583154807,0.01
2,15,W1,0.5048876583154807,0.49085930262800204,0.7033638089773993,0.45272726184886225,0.5792037610131631,0.01
2,16,W1,0.5792037610131631,0.4527272618488622,0.8136652852940357,0.4423457172452683,0.5343869264355122,0.01
2,17,W1,0.5343869264355122,0.44234571724526817,0.7825515154559283,0.4363029160516238,0.45630218081741036,0.01
2,18,W1,0.45630218081741036,0.43630291605162375,0.7155652045882646,0.44287666162859446,0.3787283425709706,0.01
2,19,W1,0.3787283425709706,0.44287666162859435,0.6356763915824302,0.32482713532633295,0.34845552147307524,0.01
2,20,W1,0.34845552147307524,0.3248271353263329,0.7324398325730488,0.2979738271311407,0.3383814011800906,0.01
2,21,W1,0.3383814011800906,0.2979738271311406,0.7514546924203098,0.3427198966299611,0.2939867064200746,0.01
2,22,W1,0.2939867064200746,0.3427198966299609,0.6622622792107492,0.2866795482139389,0.26997130439173633,0.01
2,23,W1,0.26997130439173633,0.2866795482139387,0.699132500598731,0.2537060983973564,0.3608376867995675,0.01
3,0,W1,0.2630992620929348,0.3626841032493736,0.6120528925128784,0.36405913311151394,0.2304121279454961,0.01
3,1,W1,0.2304121279454961,0.3640591331115139,0.5798699507926887,0.3633587540944346,0.25009345024393725,0.01
3,2,W1,0.25009345024393725,0.36335875409443447,0.5991124039196458,0.3766881876667669,0.2833224749631318,0.01
3,3,W1,0.2833224749631318,0.3766881876667668,0.6162072534259767,0.3638853177100834,0.31478972073798933,0.01
3,4,W1,0.31478972073798933,0.3638853177100832,0.6593653924949614,0.38694731527427817,0.36790737864126294,0.01
3,5,W1,0.36790737864126294,0.38694731527427817,0.6848310371078643,0.41743278926552163,0.3754938978039814,0.01
3,6,W1,0.3754938978039814,0.4174327892655214,0.6596252041461842,0.4317235653237054,0.3487095450953047,0.01
3,7,W1,0.3487095450953047,0.4317235653237053,0.6192905054561265,0.4533404914628691,0.35907623375542125,0.01
3,8,W1,0.35907623375542125,0.45334049146286887,0.606105026534956,0.5154889192652959,0.3125277988023127,0.01
3,9,W1,0.3125277988023127,0.5154889192652959,0.49642901754065805,0.5248576823202554,0.29164698284936746,0.01
3,10,W1,0.29164698284936746,0.5248576823202553,0.4668642927103083,0.5526190282742602,0.282486415792773,0.01
3,11,W1,0.282486415792773,0.5526190282742602,0.4288065265607461,0.5702998369464887,0.3438959313610845,0.01
3,12,W1,0.3438959313610845,0.5702998369464888,0.4677741182319891,0.5632737199240634,0.4044540309316849,0.01
3,13,W1,0.4044540309316849,0.5632737199240633,0.5321487599229524,0.5504873715307761,0.41915626014894636,0.01
3,14,W1,0.41915626014894636,0.550487371530776,0.5595310267669162,0.541987102155776,0.4388877287963652,0.01
3,15,W1,0.4388877287963652,0.541987102155776,0.5870941817352477,0.5369103288732978,0.41457064798183396,0.01
3,16,W1,0.41457064798183396,0.5369103288732978,0.5696223185467539,0.5260447445209003,0.3697870355687382,0.01
3,17,W1,0.3697870355687382,0.5260447445209003,0.5390532108131357,0.49862569521454847,0.3261347004318399,0.01
3,18,W1,0.3261347004318399,0.4986256952145484,0.5271061851436526,0.4654887233609997,0.2842003807095509,0.01
3,19,W1,0.2842003807095509,0.4654887233609996,0.522839179063948,0.4234469600555246,0.2683234256828659,0.01
3,20,W1,0.2683234256828659,0.42344696005552457,0.5525104684880344,0.41547771903929853,0.2548569481944137,0.01
3,21,W1,0.2548569481944137,0.4154777190392986,0.5483057983848215,0.38141795285860575,0.236899435596112,0.01
3,22,W1,0.236899435596112,0.38141795285860564,0.5675547266080134,0.38464420128704097,0.24954243251847458,0.01
3,23,W1,0.24954243251847458,0.38464420128704085,0.5760163904747503,0.36268410324937356,0.2630992620929348,0.01
4,0,W1,0.20442651864992095,0.24855444263389131,0.6779637943484484,0.23617672632180006,0.17202306973285558,0.01
4,1,W1,0.17202306973285558,0.2361767263218,0.6606354345736233,0.22590156713685744,0.24450379656862276,0.01
4,2,W1,0.24450379656862276,0.22590156713685752,0.739663151413711,0.23166015761503173,0.2330871245560477,0.01
4,3,W1,0.2330871245560477,0.23166015761503178,0.722823701412845,0.24154142909392953,0.30194994054395147,0.01
4,4,W1,0.30194994054395147,0.24154142909392945,0.7770702459008639,0.25161714389586737,0.3662934727954316,0.01
4,5,W1,0.3662934727954316,0.25161714389586737,0.8268626191778802,0.2626274655398735,0.40769891916415324,0.01
4,6,W1,0.40769891916415324,0.2626274655398735,0.8541028786487009,0.278451456798644,0.36720852275095495,0.01
4,7,W1,0.36720852275095495,0.2784514567986441,0.7992588017644461,0.29162121569760147,0.34082703838642253,0.01
4,8,W1,0.34082703838642253,0.2916212156976014,0.760491875788951,0.3104168077719583,0.38953013805135106,0.01
4,9,W1,0.38953013805135106,0.31041680777195835,0.7863335361571184,0.34283108468446927,0.30938628927504186,0.01
4,10,W1,0.30938628927504186,0.34283108468446916,0.676619241083597,0.3671906637070955,0.28899986981414894,0.01
4,11,W1,0.28899986981414894,0.36719066370709547,0.6316180394668222,0.3827902400954046,0.3298812360200405,0.01
4,12,W1,0.3298812360200405,0.38279024009540447,0.6534977339624088,0.3912624093278497,0.41656078245809286,0.01
4,13,W1,0.41656078245809286,0.3912624093278495,0.7259858636622641,0.39900432181252965,0.4566689490129523,0.01
4,14,W1,0.4566689490129523,0.39900432181252954,0.755473634538611,0.3835932409128501,0.4858547611598811,0.01
4,15,W1,0.4858547611598811,0.3835932409128499,0.7992539344132742,0.3778391036170305,0.41115255759958863,0.01
4,16,W1,0.41115255759958863,0.37783910361703044,0.7351408640351796,0.3581136393196284,0.41105931429479803,0.01
4,17,W1,0.41105931429479803,0.3581136393196285,0.7559765832032036,0.33061279955405015,0.3825478872980627,0.01
4,18,W1,0.3825478872980627,0.33061279955405004,0.7583480748516106,0.30806051188213773,0.2720579356786529,0.01
4,19,W1,0.2720579356786529,0.3080605118821376,0.678414439304005,0.2901448566770577,0.3127350204874165,0.01
4,20,W1,0.3127350204874165,0.2901448566770575,0.7356526824389394,0.27525809560954284,0.3764065686620801,0.01
4,21,W1,0.3764065686620801,0.27525809560954273,0.8112918328914192,0.2716430790455573,0.3085573876163304,0.01
4,22,W1,0.3085573876163304,0.27164307904555723,0.7513512631648149,0.25979998646950203,0.29235343300283423,0.01
4,23,W1,0.29235343300283423,0.259799986469502,0.7486825950433479,0.24855444263389126,0.20442651864992095,0.01
5,0,W1,0.310798295084861,0.6403641679564342,0.36234461891422376,0.6279944744379171,0.32130302751613354,0.01
5,1,W1,0.32130302751613354,0.6279944744379172,0.38533947339291913,0.6173224171774757,0.38225076846748307,0.01
5,2,W1,0.38225076846748307,0.6173224171774756,0.453947713114007,0.5800454878069279,0.3850386846536977,0.01
5,3,W1,0.3850386846536977,0.5800454878069277,0.4961089306847539,0.6222137331979802,0.39646274985663016,0.01
5,4,W1,0.39646274985663016,0.6222137331979802,0.4621179657116205,0.539034571037483,0.3891846651506703,0.01
5,5,W1,0.3891846651506703,0.539034571037483,0.543507413602548,0.5606642777363844,0.4167212717594287,0.01
5,6,W1,0.4167212717594287,0.5606642777363844,0.5464473140606734,0.6116854754454842,0.5060365303711056,0.01
5,7,W1,0.5060365303711056,0.6116854754454842,0.576279922154734,0.6128606703409417,0.44167937089577974,0.01
5,8,W1,0.44167937089577974,0.6128606703409418,0.5145405785201518,0.6492231074018898,0.4139675354973676,0.01
5,9,W1,0.4139675354973676,0.6492231074018897,0.4499220471166099,0.6772079920815588,0.3498943973812949,0.01
5,10,W1,0.3498943973812949,0.6772079920815589,0.3600118665495302,0.7284539450841215,0.3706291739460577,0.01
5,11,W1,0.3706291739460577,0.7284539450841215,0.325143559762607,0.7489745802909625,0.44070344555221863,0.01
5,12,W1,0.44070344555221863,0.7489745802909624,0.36924333991060676,0.7669314168938864,0.47905626909807947,0.01
5,13,W1,0.47905626909807947,0.7669314168938864,0.38624590690836785,0.7479278553219402,0.533312015874014,0.01
5,14,W1,0.533312015874014,0.7479278553219401,0.45740144343761185,0.7764583833770925,0.552418278035323,0.01
5,15,W1,0.552418278035323,0.7764583833770925,0.44509730803211905,0.8112393173742374,0.5308859784932464,0.01
5,16,W1,0.5308859784932464,0.8112393173742374,0.3879648026534559,0.7947944646231837,0.5284085671824734,0.01
5,17,W1,0.5284085671824734,0.7947944646231837,0.4030796747419322,0.7410002236155369,0.48407787841665634,0.01
5,18,W1,0.48407787841665634,0.7410002236155369,0.41847194720959485,0.617477662332714,0.41362734014165015,0.01
5,19,W1,0.41362734014165015,0.617477662332714,0.4832755797280836,0.5925234631908518,0.3510961224915775,0.01
5,20,W1,0.3510961224915775,0.5925234631908518,0.45096873259629633,0.5491696938320392,0.3034009302809105,0.01
5,21,W1,0.3034009302809105,0.5491696938320393,0.45212401940287095,0.5146703245695334,0.31074848812339445,0.01
5,22,W1,0.31074848812339445,0.5146703245695334,0.49562485382064764,0.5112514852166848,0.29527607355603536,0.01
5,23,W1,0.29527607355603536,0.5112514852166847,0.4847079537182122,0.6403641679564342,0.310798295084861,0.01
6,0,W1,0.19337795874279248,0.18649693787216115,0.7334048228088027,0.22426324163289316,0.19606083374839225,0.01
6,1,W1,0.19606083374839225,0.22426324163289293,0.6958668048682818,0.2056330783748996,0.2389248265074829,0.01
6,2,W1,0.2389248265074829,0.20563307837489953,0.7559185403720936,0.2179413034739685,0.2478054630063332,0.01
6,3,W1,0.2478054630063332,0.2179413034739685,0.751210245689097,0.178498202034124,0.25947791090912403,0.01
6,4,W1,0.25947791090912403,0.17849820203412395,0.8040202365607358,0.19890768451220406,0.22542262943474767,0.01
6,5,W1,0.22542262943474767,0.19890768451220392,0.7503609112798922,0.2056048910953953,0.3852109687783024,0.01
6,6,W1,0.3852109687783024,0.2056048910953952,0.8934507098010991,0.20326124815561325,0.364998283356542,0.01
6,7,W1,0.364998283356542,0.2032612481556132,0.8769376807545786,0.25429809325588243,0.441109994626663,0.01
6,8,W1,0.441109994626663,0.2542980932558824,0.8943429617467981,0.2601889853942568,0.47178015940755963,0.01
6,9,W1,0.47178015940755963,0.2601889853942567,0.9169228736099596,0.2460354746459462,0.44035391852350086,0.01
6,10,W1,0.44035391852350086,0.2460354746459461,0.9023966805057639,0.26937674995490507,0.4043671852854551,0.01
6,11,W1,0.4043671852854551,0.26937674995490507,0.8438120426464556,0.2758995664138899,0.43771083813092165,0.01
6,12,W1,0.43771083813092165,0.27589956641388985,0.868234610598421,0.2873711073625663,0.4283468427490554,0.01
6,13,W1,0.4283468427490554,0.28737110736256627,0.847264692767493,0.3393588700909737,0.4765397211222866,0.01
6,14,W1,0.4765397211222866,0.3393588700909736,0.837418884679178,0.3148323833830203,0.48128079078268243,0.01
6,15,W1,0.48128079078268243,0.3148323833830202,0.8678912181607374,0.31892774906615073,0.47972332023775316,0.01
6,16,W1,0.47972332023775316,0.3189277490661508,0.8620831958192262,0.3072787148079514,0.4725600431664408,0.01
6,17,W1,0.4725600431664408,0.30727871480795116,0.867706507108344,0.29351776029743776,0.48527198686119793,0.01
6,18,W1,0.48527198686119793,0.29351776029743754,0.8942517893194616,0.34180831727862365,0.4020851563820884,0.01
6,19,W1,0.4020851563820884,0.3418083172786235,0.7648368069792059,0.314882682517875,0.40035317900036754,0.01
6,20,W1,0.40035317900036754,0.3148826825178749,0.7917696177506908,0.2317195561444654,0.3270838218542568,0.01
6,21,W1,0.3270838218542568,0.23171955614446535,0.8111132838882911,0.1623006149217096,0.2717241534232261,0.01
6,22,W1,0.2717241534232261,0.16230061492170955,0.832712386825605,0.17388505256084116,0.2442935355812617,0.01
6,23,W1,0.2442935355812617,0.17388505256084108,0.7946409190145521,0.18649693787216123,0.19337795874279248,0.01
7,0,W1,0.08950726316702154,0.20875538337297017,0.6121609595574011,0.20859982697883037,0.12365046044780181,0.01
7,1,W1,0.12365046044780181,0.2085998269788303,0.6444190035489864,0.20650534525281591,0.14248852561371642,0.01
7,2,W1,0.14248852561371642,0.20650534525281586,0.6643475981899266,0.20692019756006022,0.16132616876101896,0.01
7,3,W1,0.16132616876101896,0.20692019756006028,0.6816140738436884,0.20957693879350064,0.16312876422662934,0.01
7,4,W1,0.16312876422662934,0.2095769387935007,0.6804903496417767,0.21068039791641546,0.2149417710088629,0.01
7,5,W1,0.2149417710088629,0.2106803979164154,0.7280217311372018,0.22471360289761785,0.28649454104787225,0.01
7,6,W1,0.28649454104787225,0.22471360289761785,0.7803926346695499,0.2407382516126322,0.26155517753416674,0.01
7,7,W1,0.26155517753416674,0.24073825161263226,0.7399529730091532,0.24650829587759399,0.25172132317550083,0.01
7,8,W1,0.25172132317550083,0.24650829587759404,0.7245891497136336,0.2751306939033596,0.2162301314256641,0.01
7,9,W1,0.2162301314256641,0.27513069390335954,0.6608684603809457,0.2946956042956594,0.2070852047890301,0.01
7,10,W1,0.2070852047890301,0.29469560429565944,0.631519588908925,0.3139957397224796,0.21092344521547868,0.01
7,11,W1,0.21092344521547868,0.3139957397224797,0.614655153912066,0.3333240536312896,0.2358940746370153,0.01
7,12,W1,0.2358940746370153,0.33332405363128953,0.6176243064873543,0.3385659502889679,0.25317103107538497,0.01
7,13,W1,0.25317103107538497,0.33856595028896785,0.6283036242839378,0.35308980815383884,0.2834850674168254,0.01
7,14,W1,0.2834850674168254,0.3530898081538386,0.6413915583147203,0.3435698424366408,0.27515443221255376,0.01
7,15,W1,0.27515443221255376,0.34356984243664085,0.6436592426154677,0.3334889069762627,0.2573730928034447,0.01
7,16,W1,0.2573730928034447,0.33348890697626254,0.6376387346643465,0.3133742800075866,0.22663785624859625,0.01
7,17,W1,0.22663785624859625,0.3133742800075864,0.6300851802689789,0.2968777925030582,0.20838241013077322,0.01
7,18,W1,0.20838241013077322,0.29687779250305796,0.6304241931036418,0.2859813661333504,0.1619255032107631,0.01
7,19,W1,0.1619255032107631,0.2859813661333504,0.5983149802189289,0.253882564081942,0.13425358881964486,0.01
7,20,W1,0.13425358881964486,0.25388256408194204,0.6063527652226393,0.23344933791366235,0.149141828335194,0.01
7,21,W1,0.149141828335194,0.23344933791366226,0.6420211349757673,0.2054354325403263,0.1335839161039777,0.01
7,22,W1,0.1335839161039777,0.20543543254032637,0.6571125602771475,0.20193949893501978,0.12309695831886218,0.01
7,23,W1,0.12309695831886218,0.20193949893501978,0.6509635371748399,0.20875538337297023,0.08950726316702154,0.01
8,0,W1,0.36617113016018243,0.5204379797983837,0.5416016809678339,0.5169399516344881,0.38643327848550146,0.01
8,1,W1,0.38643327848550146,0.516939951634488,0.564357630332599,0.511796052583861,0.3580771319578286,0.01
8,2,W1,0.3580771319578286,0.511796052583861,0.5431604326785823,0.5186162911906569,0.37951223639909487,0.01
8,3,W1,0.37951223639909487,0.518616291190657,0.5560740266526981,0.521381767613812,0.389246178944425,0.01
8,4,W1,0.389246178944425,0.5213817676138118,0.5622900667401577,0.5266600577591377,0.44098264154509337,0.01
8,5,W1,0.44098264154509337,0.5266600577591375,0.6053211376582883,0.539226587064932,0.5035730160456483,0.01
8,6,W1,0.5035730160456483,0.5392265870649318,0.6508235448704219,0.5560126282932857,0.49876902895568026,0.01
8,7,W1,0.49876902895568026,0.5560126282932856,0.6285025835784186,0.5804896302663664,0.5246441243085295,0.01
8,8,W1,0.5246441243085295,0.5804896302663664,0.6268605321384917,0.6124032164975749,0.4837102806177628,0.01
8,9,W1,0.4837102806177628,0.6124032164975749,0.554532942013652,0.6471982004547968,0.43640345525253166,0.01
8,10,W1,0.43640345525253166,0.6471982004547967,0.47315866024879577,0.682580691352211,0.4441291759151903,0.01
8,11,W1,0.4441291759151903,0.6825806913522108,0.4428892645620563,0.7054856453853406,0.4999460859553717,0.01
8,12,W1,0.4999460859553717,0.7054856453853406,0.47105866305484206,0.7272433762022708,0.5242160239001042,0.01
8,13,W1,0.5242160239001042,0.7272433762022706,0.4707922458192522,0.7363422341180755,0.5630348543714602,0.01
8,14,W1,0.5630348543714602,0.7363422341180754,0.4976287490679353,0.7284184525724106,0.5454205046846564,0.01
8,15,W1,0.5454205046846564,0.7284184525724106,0.4894770490093764,0.7084152464536705,0.5480391780489822,0.01
8,16,W1,0.5480391780489822,0.7084152464536705,0.5131564542624651,0.6797963665264686,0.5061884480819688,0.01
8,17,W1,0.5061884480819688,0.6797963665264686,0.504175549519282,0.6458508122754568,0.44904247746146136,0.01
8,18,W1,0.44904247746146136,0.6458508122754567,0.4864679751007809,0.6106583687012114,0.42643289516275834,0.01
8,19,W1,0.42643289516275834,0.6106583687012113,0.5025456342558654,0.5827548625331496,0.37021556232567815,0.01
8,20,W1,0.37021556232567815,0.5827548625331496,0.4793019637574424,0.553056548725439,0.3480852324929724,0.01
8,21,W1,0.3480852324929724,0.553056548725439,0.49000231784072973,0.53370633374855,0.3749862516116637,0.01
8,22,W1,0.3749862516116637,0.53370633374855,0.5358133690360414,0.5194759288351172,0.36345399874110235,0.01
8,23,W1,0.36345399874110235,0.5194759288351172,0.5400681768883581,0.5204379797983836,0.36617113016018243,0.01
9,0,W1,0.21755121353200393,0.6212185095684292,0.29500498207865083,0.5427942207917248,0.24404805560105358,0.01
9,1,W1,0.24404805560105358,0.5427942207917249,0.40309768338860463,0.5128577680987226,0.23537100984186618,0.01
9,2,W1,0.23537100984186618,0.5128577680987226,0.42669610874307135,0.548864568878602,0.27231246584195945,0.01
9,3,W1,0.27231246584195945,0.5488645688786021,0.42322594217229476,0.5495284333163496,0.28525187561301363,0.01
9,4,W1,0.28525187561301363,0.5495284333163495,0.4346842144487752,0.6480509569204196,0.3203577412368547,0.01
9,5,W1,0.3203577412368547,0.6480509569204197,0.36317646355782224,0.5911901427901874,0.3600450606100701,0.01
9,6,W1,0.3600450606100701,0.5911901427901874,0.46079461540142075,0.635295196152198,0.4041170947653724,0.01
9,7,W1,0.4041170947653724,0.635295196152198,0.455436817640113,0.5612687001649947,0.39802509503494793,0.01
9,8,W1,0.39802509503494793,0.5612687001649946,0.5282326365255029,0.6258165994206506,0.35470253009320313,0.01
9,9,W1,0.35470253009320313,0.6258165994206504,0.41904360958964765,0.6649447420282567,0.3457447092691855,0.01
9,10,W1,0.3457447092691855,0.6649447420282567,0.3691193296108249,0.6921465035364209,0.3383082964093022,0.01
9,11,W1,0.3383082964093022,0.6921465035364209,0.333275756610086,0.7643979491614371,0.3535174723143925,0.01
9,12,W1,0.3535174723143925,0.7643979491614372,0.27093251218521713,0.778141023467869,0.4004334850398896,0.01
9,13,W1,0.4004334850398896,0.7781410234678687,0.30045374268460806,0.8043361694001036,0.4274262435959399,0.01
9,14,W1,0.4274262435959399,0.8043361694001037,0.2980397590498229,0.790537390376775,0.4407012890939681,0.01
9,15,W1,0.4407012890939681,0.790537390376775,0.32515445269417487,0.8099075195384661,0.40368870231181064,0.01
9,16,W1,0.40368870231181064,0.8099075195384662,0.2698178676988495,0.7974865711157698,0.36759189222958305,0.01
9,17,W1,0.36759189222958305,0.7974865711157698,0.2490637752068962,0.750836698634315,0.3308134073153855,0.01
9,18,W1,0.3308134073153855,0.750836698634315,0.26397653739199023,0.7074564774292151,0.2934596210840554,0.01
9,19,W1,0.2934596210840554,0.707456477429215,0.2748803301678167,0.7208751225540804,0.2623256630995713,0.01
9,20,W1,0.2623256630995713,0.7208751225540804,0.23138229603371865,0.6584940209738468,0.23302521068736287,0.01
9,21,W1,0.23302521068736287,0.6584940209738466,0.27001063029841715,0.5696485954149645,0.23778830229076922,0.01
9,22,W1,0.23778830229076922,0.5696485954149643,0.36872859964053495,0.566378599492234,0.23275858045496248,0.01
9,23,W1,0.23275858045496248,0.5663785994922341,0.36746946970466215,0.6212185095684292,0.21755121353200393,0.01
10,0,W1,0.32520083615416606,0.5644167755710002,0.4564419167135703,0.5921567814757552,0.293029090281101,0.01
10,1,W1,0.293029090281101,0.592156781475755,0.3967773329316797,0.6920082072961996,0.35400060167458114,0.01
10,2,W1,0.35400060167458114,0.6920082072961996,0.348172499255039,0.7131851810002086,0.37591708711967664,0.01
10,3,W1,0.37591708711967664,0.7131851810002087,0.3463099701772873,0.6651663958284932,0.4050345061133874,0.01
10,4,W1,0.4050345061133874,0.6651663958284932,0.4246139072528782,0.7453122150657902,0.4816265343755889,0.01
10,5,W1,0.4816265343755889,0.7453122150657902,0.41159394360132007,0.6909802992188916,0.5037973363819356,0.01
10,6,W1,0.5037973363819356,0.6909802992188917,0.49006489712193624,0.6722319738874171,0.5033755131546367,0.01
10,7,W1,0.5033755131546367,0.6722319738874171,0.5095552869982789,0.7524635060294979,0.4864449409696193,0.01
10,8,W1,0.4864449409696193,0.7524635060294979,0.40853744634179257,0.7636381818770072,0.4992484791498179,0.01
