scenario_id,time_id,generator_name,demand,total_wind_generation_capacity,total_generation_capacity,residual_demand,previous_generation_capacity,previous_demand,next_generation_capacity,next_demand,own_generation_capacity,previous_own_generation_capacity,next_own_generation_capacity,target_bid_W3_B1
0,21,W3,0.2782607992192805,0.16475586287447339,0.16475586287447347,0.6016854789239766,0.15266763811833436,0.34463134221496877,0.1448285614034958,0.28368778346684365,0.19784587990699973,0.17860586802638959,0.19301931956416307,0.5
0,22,W3,0.28368778346684365,0.14482856140349556,0.1448285614034958,0.6199350700413482,0.16475586287447347,0.2782607992192805,0.14496705820440903,0.28398428865508507,0.19301931956416307,0.19784587990699973,0.15143423955275556,0.5
0,23,W3,0.28398428865508507,0.144967058204409,0.14496705820440903,0.6200065350286695,0.1448285614034958,0.28368778346684365,0.1492293363710857,0.37620648306755033,0.15143423955275556,0.19301931956416307,0.16018918577206412,0.5
1,0,W3,0.33783900243142234,0.4378176896323089,0.43781768963230894,0.4310846499428989,0.45411662456963925,0.2979915246752915,0.4139668823569293,0.3450253323351275,0.4425808210345158,0.46087115341821355,0.42958747124129376,0.5
1,1,W3,0.3450253323351275,0.4139668823569292,0.4139668823569293,0.45333729935914513,0.43781768963230894,0.33783900243142234,0.42145727459805976,0.32538725507996696,0.42958747124129376,0.4425808210345158,0.4253037615460313,0.5
1,2,W3,0.32538725507996696,0.4214572745980597,0.42145727459805976,0.4360361915638409,0.4139668823569293,0.3450253323351275,0.46674845781425406,0.30933344349735653,0.4253037615460313,0.42958747124129376,0.4519493118209471,0.5
1,3,W3,0.30933344349735653,0.466748457814254,0.46674845781425406,0.3923514362172052,0.42145727459805976,0.32538725507996696,0.45821799548273473,0.40671104432809846,0.4519493118209471,0.4253037615460313,0.447212811770162,0.5
1,4,W3,0.40671104432809846,0.4582179954827345,0.45821799548273473,0.45656144277421323,0.46674845781425406,0.30933344349735653,0.47266392411094327,0.4504155388882786,0.447212811770162,0.4519493118209471,0.46764420147549907,0.5
1,5,W3,0.4504155388882786,0.47266392411094316,0.47266392411094327,0.47159674840672544,0.45821799548273473,0.40671104432809846,0.4516232994800892,0.4754396650425509,0.46764420147549907,0.447212811770162,0.47576067370227054,0.5
1,6,W3,0.4754396650425509,0.451623299480089,0.4516232994800892,0.5023134206373335,0.47266392411094327,0.4504155388882786,0.49619787543003196,0.5029180302389499,0.47576067370227054,0.46764420147549907,0.47049959083508797,0.5
1,7,W3,0.5029180302389499,0.496197875430032,0.49619787543003196,0.4849976805559811,0.4516232994800892,0.4754396650425509,0.5341063894645389,0.48440157173434706,0.47049959083508797,0.47576067370227054,0.491714411910943,0.5
1,8,W3,0.48440157173434706,0.5341063894645389,0.5341063894645389,0.44541997299602293,0.49619787543003196,0.5029180302389499,0.536067736783098,0.47166583137610363,0.491714411910943,0.47049959083508797,0.5000213657447149,0.5
1,9,W3,0.47166583137610363,0.5360677367830979,0.536067736783098,0.4363843018503105,0.5341063894645389,0.48440157173434706,0.5569712766767078,0.43869606582285786,0.5000213657447149,0.491714411910943,0.5442225693442668,0.5
1,10,W3,0.43869606582285786,0.5569712766767079,0.5569712766767078,0.4010567114970141,0.536067736783098,0.47166583137610363,0.5863138451416584,0.44186257994059946,0.5442225693442668,0.5000213657447149,0.5520896474519164,0.5
1,11,W3,0.44186257994059946,0.5863138451416583,0.5863138451416584,0.3808045982635976,0.5569712766767078,0.43869606582285786,0.6004997522168413,0.46389674409164927,0.5520896474519164,0.5442225693442668,0.5622951669899802,0.5
1,12,W3,0.46389674409164927,0.6004997522168412,0.6004997522168413,0.383178567165253,0.5863138451416584,0.44186257994059946,0.6511108524881681,0.5358268753281049,0.5622951669899802,0.5520896474519164,0.6423114771277036,0.5
1,13,W3,0.5358268753281049,0.6511108524881681,0.6511108524881681,0.38768407921879094,0.6004997522168413,0.46389674409164927,0.6736397725075154,0.5453309532758087,0.6423114771277036,0.5622951669899802,0.65125769318605,0.5
1,14,W3,0.5453309532758087,0.6736397725075154,0.6736397725075154,0.3763311900753981,0.6511108524881681,0.5358268753281049,0.6783955977982999,0.5719568709169852,0.65125769318605,0.6423114771277036,0.6467897384819064,0.5
1,15,W3,0.5719568709169852,0.6783955977982999,0.6783955977982999,0.38854193496807643,0.6736397725075154,0.5453309532758087,0.6635827272519688,0.5809753646682566,0.6467897384819064,0.65125769318605,0.6467077317876198,0.5
1,16,W3,0.5809753646682566,0.6635827272519688,0.6635827272519688,0.4050650154641495,0.6783955977982999,0.5719568709169852,0.5983497181866063,0.4766956974503862,0.6467077317876198,0.6467897384819064,0.6065308974175176,0.5
1,17,W3,0.4766956974503862,0.5983497181866064,0.5983497181866063,0.39239405593671184,0.6635827272519688,0.5809753646682566,0.5679687301709311,0.3552717020071117,0.6065308974175176,0.6467077317876198,0.5711045729460335,0.5
1,18,W3,0.3552717020071117,0.5679687301709311,0.5679687301709311,0.3432647824032984,0.5983497181866063,0.4766956974503862,0.5291296856719311,0.3406481809844574,0.5711045729460335,0.6065308974175176,0.5558007730064038,0.5
1,19,W3,0.3406481809844574,0.529129685671931,0.5291296856719311,0.36388168925008957,0.5679687301709311,0.3552717020071117,0.5196000306185418,0.38322251192943874,0.5558007730064038,0.5711045729460335,0.5356800487873739,0.5
1,20,W3,0.38322251192943874,0.5196000306185417,0.5196000306185418,0.39632940758551766,0.5291296856719311,0.3406481809844574,0.4891204989558578,0.32500302254480523,0.5356800487873739,0.5558007730064038,0.47685839066927677,0.5
1,21,W3,0.32500302254480523,0.4891204989558579,0.4891204989558578,0.3847749870830926,0.5196000306185418,0.38322251192943874,0.47155651194771375,0.27948347893262676,0.47685839066927677,0.5356800487873739,0.4908242765786182,0.5
1,22,W3,0.27948347893262676,0.4715565119477138,0.47155651194771375,0.37101449027692246,0.4891204989558578,0.32500302254480523,0.45411662456963925,0.2979915246752915,0.4908242765786182,0.47685839066927677,0.46087115341821355,0.5
1,23,W3,0.2979915246752915,0.45411662456963914,0.45411662456963925,0.39514927577811837,0.47155651194771375,0.27948347893262676,0.43781768963230894,0.33783900243142234,0.46087115341821355,0.4908242765786182,0.4425808210345158,0.5
2,0,W3,0.5275121268008869,0.4422365652823312,0.44223656528233124,0.5402887803344678,0.44957477020182657,0.5178259634360258,0.4320744390775919,0.5370393589284925,0.4346890843330653,0.4487266149850331,0.4252470514291683,0.5
2,1,W3,0.5370393589284925,0.4320744390775918,0.4320744390775919,0.5536060024820627,0.44223656528233124,0.5275121268008869,0.4283309252567122,0.5264864047457274,0.4252470514291683,0.4346890843330653,0.43144098405499415,0.5
2,2,W3,0.5264864047457274,0.42833092525671207,0.4283309252567122,0.5501681666192165,0.4320744390775919,0.5370393589284925,0.4346934106409542,0.6094023846009073,0.43144098405499415,0.4252470514291683,0.4406978113253213,0.5
2,3,W3,0.6094023846009073,0.43469341064095407,0.4346934106409542,0.5945651775946226,0.4283309252567122,0.5264864047457274,0.43828714042325717,0.6335087062344404,0.4406978113253213,0.43144098405499415,0.4411053035554593,0.5
2,4,W3,0.6335087062344404,0.43828714042325706,0.43828714042325717,0.6061574749146009,0.4346934106409542,0.6094023846009073,0.4374873025441949,0.6922178170432796,0.4411053035554593,0.4406978113253213,0.42717892221968023,0.5
2,5,W3,0.6922178170432796,0.4374873025441948,0.4374873025441949,0.6415940507744009,0.43828714042325717,0.6335087062344404,0.454224727990088,0.7638989622104265,0.42717892221968023,0.4411053035554593,0.4500456614227096,0.5
2,6,W3,0.7638989622104265,0.45422472799008795,0.454224727990088,0.67150017466973,0.4374873025441949,0.6922178170432796,0.47455065901196575,0.7747788273873514,0.4500456614227096,0.42717892221968023,0.47326948246784206,0.5
2,7,W3,0.7747788273873514,0.4745506590119657,0.47455065901196575,0.6626251155855334,0.454224727990088,0.7638989622104265,0.48545611704943886,0.7554240776337826,0.47326948246784206,0.4500456614227096,0.48149270421228524,0.5
2,8,W3,0.7554240776337826,0.4854561170494388,0.48545611704943886,0.6429163870321092,0.47455065901196575,0.7747788273873514,0.5234396537360047,0.7007050157057845,0.48149270421228524,0.47326948246784206,0.5226834648480184,0.5
2,9,W3,0.7007050157057845,0.5234396537360045,0.5234396537360047,0.5818023488732553,0.48545611704943886,0.7554240776337826,0.5463271187998917,0.6676741671074775,0.5226834648480184,0.48149270421228524,0.5468643054495488,0.5
2,10,W3,0.6676741671074775,0.5463271187998916,0.5463271187998917,0.5449421926107069,0.5234396537360047,0.7007050157057845,0.5688716571534084,0.6539920945652513,0.5468643054495488,0.5226834648480184,0.5676354603635532,0.5
2,11,W3,0.6539920945652513,0.5688716571534083,0.5688716571534084,0.5198207053770785,0.5463271187998917,0.6676741671074775,0.5951707841557098,0.7083651063489651,0.5676354603635532,0.5468643054495488,0.6002748132332142,0.5
2,12,W3,0.7083651063489651,0.5951707841557097,0.5951707841557098,0.532245893625865,0.5688716571534084,0.6539920945652513,0.611103552520164,0.783346803492549,0.6002748132332142,0.5676354603635532,0.6198528068702985,0.5
2,13,W3,0.783346803492549,0.611103552520164,0.611103552520164,0.5647171943919198,0.5951707841557098,0.7083651063489651,0.6202905774525463,0.8316290932646185,0.6198528068702985,0.6002748132332142,0.6319100371110242,0.5
2,14,W3,0.8316290932646185,0.6202905774525462,0.6202905774525463,0.5864349914312603,0.611103552520164,0.783346803492549,0.6160668562863714,0.8448763577771082,0.6319100371110242,0.6198528068702985,0.6097479010144202,0.5
2,15,W3,0.8448763577771082,0.6160668562863713,0.6160668562863714,0.5974804971201685,0.6202905774525463,0.8316290932646185,0.6132474669855325,0.8053107074882648,0.6097479010144202,0.6319100371110242,0.6187457168808731,0.5
2,16,W3,0.8053107074882648,0.6132474669855323,0.6132474669855325,0.5761318369982069,0.6160668562863714,0.8448763577771082,0.584558763371591,0.7636841551036212,0.6187457168808731,0.6097479010144202,0.5856975151117723,0.5
2,17,W3,0.7636841551036212,0.5845587633715911,0.584558763371591,0.5730716605556255,0.6132474669855325,0.8053107074882648,0.547296254397013,0.685917019865732,0.5856975151117723,0.6187457168808731,0.5397679103702526,0.5
2,18,W3,0.685917019865732,0.5472962543970129,0.547296254397013,0.5550351057234486,0.584558763371591,0.7636841551036212,0.5240530797645141,0.6242550764283337,0.5397679103702526,0.5856975151117723,0.522051767199223,0.5
2,19,W3,0.6242550764283337,0.524053079764514,0.5240530797645141,0.5359803721245137,0.547296254397013,0.685917019865732,0.4837971373148552,0.5681189653575746,0.522051767199223,0.5397679103702526,0.49344195468999275,0.5
2,20,W3,0.5681189653575746,0.48379713731485513,0.4837971373148552,0.5330356668677667,0.5240530797645141,0.6242550764283337,0.48122794155806475,0.5352767098648811,0.49344195468999275,0.522051767199223,0.4779173943511651,0.5
2,21,W3,0.5352767098648811,0.48122794155806464,0.48122794155806475,0.5154874327085505,0.4837971373148552,0.5681189653575746,0.4665916126653235,0.4997170687110738,0.4779173943511651,0.49344195468999275,0.45887038870693647,0.5
2,22,W3,0.4997170687110738,0.46659161266532356,0.4665916126653235,0.5054282400188571,0.48122794155806475,0.5352767098648811,0.44957477020182657,0.5178259634360258,0.45887038870693647,0.4779173943511651,0.4487266149850331,0.5
2,23,W3,0.5178259634360258,0.4495747702018266,0.44957477020182657,0.5290071303883787,0.4665916126653235,0.4997170687110738,0.44223656528233124,0.5275121268008869,0.4487266149850331,0.45887038870693647,0.4346890843330653,0.5
3,0,W3,0.364166654134779,0.3168216512455326,0.3168216512455325,0.537963508072372,0.3373877075263761,0.3107654609375456,0.3294407436242346,0.37896192320598665,0.3493978092214259,0.36100015194031415,0.33145156734185444,0.5
3,1,W3,0.37896192320598665,0.32944074362423464,0.3294407436242346,0.5372242214703158,0.3168216512455325,0.364166654134779,0.35529410327580774,0.3866648304927107,0.33145156734185444,0.3493978092214259,0.3625819987876055,0.5
3,2,W3,0.3866648304927107,0.3552941032758077,0.35529410327580774,0.5222952885128489,0.3294407436242346,0.37896192320598665,0.3678187607751819,0.4608618779691436,0.3625819987876055,0.33145156734185444,0.3954833822997929,0.5
3,3,W3,0.4608618779691436,0.36781876077518166,0.3678187607751819,0.5568715197433883,0.35529410327580774,0.3866648304927107,0.3679690945972746,0.4971688296248791,0.3954833822997929,0.3625819987876055,0.3886295880904306,0.5
3,4,W3,0.4971688296248791,0.3679690945972744,0.3679690945972746,0.5782997930137853,0.3678187607751819,0.4608618779691436,0.3838422249157127,0.5562340447620339,0.3886295880904306,0.3954833822997929,0.4007009689330053,0.5
3,5,W3,0.5562340447620339,0.38384222491571257,0.3838422249157127,0.6013724991903611,0.3679690945972746,0.4971688296248791,0.37751852799486585,0.627512417850859,0.4007009689330053,0.3886295880904306,0.36051384700683897,0.5
3,6,W3,0.627512417850859,0.37751852799486574,0.37751852799486585,0.6484329033769444,0.3838422249157127,0.5562340447620339,0.4010068129497322,0.6290783352686328,0.36051384700683897,0.4007009689330053,0.39648699036530727,0.5
3,7,W3,0.6290783352686328,0.401006812949732,0.4010068129497322,0.6316465647590079,0.37751852799486585,0.627512417850859,0.41962796762837673,0.6495448724948568,0.39648699036530727,0.36051384700683897,0.41176267631742364,0.5
3,8,W3,0.6495448724948568,0.4196279676283767,0.41962796762837673,0.6297452580402855,0.4010068129497322,0.6290783352686328,0.4406853240744645,0.5745187185900174,0.41176267631742364,0.39648699036530727,0.4477969735098661,0.5
3,9,W3,0.5745187185900174,0.44068532407446426,0.4406853240744645,0.5693487382413275,0.41962796762837673,0.6495448724948568,0.48727867767327293,0.5114329050385888,0.4477969735098661,0.41176267631742364,0.5168975441134279,0.5
3,10,W3,0.5114329050385888,0.4872786776732728,0.48727867767327293,0.49677680381512757,0.4406853240744645,0.5745187185900174,0.47234704099044217,0.5078272503394186,0.5168975441134279,0.4477969735098661,0.45858128827715067,0.5
3,11,W3,0.5078272503394186,0.4723470409904421,0.47234704099044217,0.5058992945365398,0.48727867767327293,0.5114329050385888,0.5095925821564118,0.5547208735533569,0.45858128827715067,0.5168975441134279,0.4940806941909157,0.5
3,12,W3,0.5547208735533569,0.5095925821564118,0.5095925821564118,0.5056307593537293,0.47234704099044217,0.5078272503394186,0.5172607909900495,0.5770563675623184,0.4940806941909157,0.45858128827715067,0.4782692344441348,0.5
3,13,W3,0.5770563675623184,0.5172607909900494,0.5172607909900495,0.5130993182331204,0.5095925821564118,0.5547208735533569,0.5322953283059619,0.6299919347985614,0.4782692344441348,0.4940806941909157,0.5112058915504187,0.5
3,14,W3,0.6299919347985614,0.5322953283059619,0.5322953283059619,0.5331676656762767,0.5172607909900495,0.5770563675623184,0.5242570552964335,0.5931250546244526,0.5112058915504187,0.4782692344441348,0.4692250655802853,0.5
3,15,W3,0.5931250546244526,0.5242570552964334,0.5242570552964335,0.5173564488168368,0.5322953283059619,0.6299919347985614,0.4964224069133393,0.619971428516006,0.4692250655802853,0.5112058915504187,0.45114634859843267,0.5
3,16,W3,0.619971428516006,0.49642240691333916,0.4964224069133393,0.5542785141266842,0.5242570552964335,0.5931250546244526,0.47958914420776855,0.564791573147706,0.45114634859843267,0.4692250655802853,0.44758119746248587,0.5
3,17,W3,0.564791573147706,0.47958914420776844,0.47958914420776855,0.5342352264872504,0.4964224069133393,0.619971428516006,0.4632079828591045,0.487407534823323,0.44758119746248587,0.45114634859843267,0.4480293587216489,0.5
3,18,W3,0.487407534823323,0.4632079828591044,0.4632079828591045,0.5006767562289752,0.47958914420776855,0.564791573147706,0.4534489333761638,0.4147707867492236,0.4480293587216489,0.44758119746248587,0.4256125754874029,0.5
3,19,W3,0.4147707867492236,0.45344893337616377,0.4534489333761638,0.4649403945252674,0.4632079828591045,0.487407534823323,0.379317254239253,0.37777892600466634,0.4256125754874029,0.4480293587216489,0.37893854625816076,0.5
3,20,W3,0.37777892600466634,0.37931725423925294,0.379317254239253,0.498904260901744,0.4534489333761638,0.4147707867492236,0.3555074423583927,0.3601987480020201,0.37893854625816076,0.4256125754874029,0.3496307883842028,0.5
3,21,W3,0.3601987480020201,0.3555074423583926,0.3555074423583927,0.5064315137882822,0.379317254239253,0.37777892600466634,0.37191690528166227,0.3277881939667853,0.3496307883842028,0.37893854625816076,0.3709120171116704,0.5
3,22,W3,0.3277881939667853,0.3719169052816623,0.37191690528166227,0.47482525604713366,0.3555074423583927,0.3601987480020201,0.3373877075263761,0.3107654609375456,0.3709120171116704,0.3496307883842028,0.36100015194031415,0.5
3,23,W3,0.3107654609375456,0.33738770752637587,0.3373877075263761,0.4907680711432195,0.37191690528166227,0.3277881939667853,0.3168216512455325,0.364166654134779,0.36100015194031415,0.3709120171116704,0.3493978092214259,0.5
4,0,W3,0.20793607579186305,0.4016022713092626,0.40160227130926274,0.38132512040973,0.41683731561915033,0.1999292838327757,0.4003525061475903,0.18997286315344677,0.39961580869094854,0.46527382986078675,0.4022391657007944,0.5
4,1,W3,0.18997286315344677,0.4003525061475901,0.4003525061475903,0.3716097810803856,0.40160227130926274,0.20793607579186305,0.39887201108071424,0.2074413069390514,0.4022391657007944,0.39961580869094854,0.407048145056419,0.5
4,2,W3,0.2074413069390514,0.3988720110807142,0.39887201108071424,0.3830907918477947,0.4003525061475903,0.18997286315344677,0.4071825356325975,0.23865518136194502,0.407048145056419,0.4022391657007944,0.4305418932012331,0.5
4,3,W3,0.23865518136194502,0.40718253563259726,0.4071825356325975,0.3953426258546959,0.39887201108071424,0.2074413069390514,0.40225191061112564,0.2754008830920851,0.4305418932012331,0.407048145056419,0.4204990729640921,0.5
4,4,W3,0.2754008830920851,0.4022519106111256,0.40225191061112564,0.4208633999196296,0.4071825356325975,0.23865518136194502,0.41808288284441963,0.3299544525517843,0.4204990729640921,0.4305418932012331,0.4507576832858688,0.5
4,5,W3,0.3299544525517843,0.4180828828444195,0.41808288284441963,0.4412910508757398,0.40225191061112564,0.2754008830920851,0.4398287191170584,0.35429755703600907,0.4507576832858688,0.4204990729640921,0.4552834102975745,0.5
4,6,W3,0.35429755703600907,0.4398287191170583,0.4398287191170584,0.43933308095295714,0.41808288284441963,0.3299544525517843,0.45518776985101456,0.34674404643709034,0.4552834102975745,0.4507576832858688,0.4605318630170299,0.5
4,7,W3,0.34674404643709034,0.4551877698510145,0.45518776985101456,0.4232672627553213,0.4398287191170584,0.35429755703600907,0.4770977139561168,0.34698844865871703,0.4605318630170299,0.4552834102975745,0.466321053716545,0.5
4,8,W3,0.34698844865871703,0.4770977139561167,0.4770977139561168,0.4068872647181288,0.45518776985101456,0.34674404643709034,0.5232654742831562,0.30226908888320503,0.466321053716545,0.4605318630170299,0.49960296227964957,0.5
4,9,W3,0.30226908888320503,0.5232654742831562,0.5232654742831562,0.3455335164850385,0.4770977139561168,0.34698844865871703,0.5423519390468945,0.2767396429225673,0.49960296227964957,0.466321053716545,0.5257404864011238,0.5
4,10,W3,0.2767396429225673,0.5423519390468945,0.5423519390468945,0.3159909020338788,0.5232654742831562,0.30226908888320503,0.5713488420562987,0.2737243853902569,0.5257404864011238,0.49960296227964957,0.534918526748363,9.99
4,11,W3,0.2737243853902569,0.5713488420562985,0.5713488420562987,0.2923317261649742,0.5423519390468945,0.2767396429225673,0.5929468979513384,0.33023398548920097,0.534918526748363,0.5257404864011238,0.5445665352368078,9.99
4,12,W3,0.33023398548920097,0.5929468979513384,0.5929468979513384,0.3095702569708375,0.5713488420562987,0.2737243853902569,0.5973248239581201,0.39163889200292284,0.5445665352368078,0.534918526748363,0.5587456861263157,9.99
4,13,W3,0.39163889200292284,0.5973248239581203,0.5973248239581201,0.34270110960890743,0.5929468979513384,0.33023398548920097,0.593310517151532,0.41700794970189514,0.5587456861263157,0.5445665352368078,0.5610198601487674,0.5
4,14,W3,0.41700794970189514,0.5933105171515318,0.593310517151532,0.3607807783264573,0.5973248239581201,0.39163889200292284,0.5858126219672747,0.430276394862555,0.5610198601487674,0.5587456861263157,0.579185369061949,0.5
4,15,W3,0.430276394862555,0.5858126219672746,0.5858126219672747,0.37430831173239953,0.593310517151532,0.41700794970189514,0.5748892259671023,0.4016516457308259,0.579185369061949,0.5610198601487674,0.5849872433374054,0.5
4,16,W3,0.4016516457308259,0.5748892259671022,0.5748892259671023,0.3655633493325338,0.5858126219672747,0.430276394862555,0.5569769711625349,0.3513299399948748,0.5849872433374054,0.579185369061949,0.5697308912820541,0.5
4,17,W3,0.3513299399948748,0.5569769711625348,0.5569769711625349,0.3492163032508272,0.5748892259671023,0.4016516457308259,0.5281651885978846,0.2997238270281376,0.5697308912820541,0.5849872433374054,0.5405388281288656,0.5
4,18,W3,0.2997238270281376,0.5281651885978844,0.5281651885978846,0.340327878054173,0.5569769711625349,0.3513299399948748,0.49622443088688417,0.252705911975478,0.5405388281288656,0.5697308912820541,0.4996068444273653,0.5
4,19,W3,0.252705911975478,0.4962244308868843,0.49622443088688417,0.33652167305360275,0.5281651885978846,0.2997238270281376,0.4609307316986662,0.22779124607354712,0.4996068444273653,0.5405388281288656,0.47208238717304,0.5
4,20,W3,0.22779124607354712,0.460930731698666,0.4609307316986662,0.348358647974268,0.49622443088688417,0.252705911975478,0.4464017115878297,0.21027421995153356,0.47208238717304,0.4996068444273653,0.46238005763138734,0.5
4,21,W3,0.21027421995153356,0.44640171158782965,0.4464017115878297,0.3489235737648124,0.4609307316986662,0.22779124607354712,0.4203512203477914,0.1943613788788706,0.46238005763138734,0.47208238717304,0.47402912258965957,0.5
4,22,W3,0.1943613788788706,0.42035122034779115,0.4203512203477914,0.35913006610177756,0.4464017115878297,0.21027421995153356,0.41683731561915033,0.1999292838327757,0.47402912258965957,0.46238005763138734,0.46527382986078675,0.5
4,23,W3,0.1999292838327757,0.4168373156191501,0.41683731561915033,0.36508388971751193,0.4203512203477914,0.1943613788788706,0.40160227130926274,0.20793607579186305,0.46527382986078675,0.47402912258965957,0.39961580869094854,0.5
5,0,W3,0.18282867408320344,0.2815267711819577,0.2815267711819576,0.456992214909843,0.2908190325077817,0.23560075922127993,0.27249511868406057,0.16581185861788306,0.2974373541688346,0.2968203098629322,0.2860529622913927,0.5
5,1,W3,0.16581185861788306,0.2724951186840607,0.27249511868406057,0.4537076790443686,0.2815267711819576,0.18282867408320344,0.26538602496522035,0.21467047922928378,0.2860529622913927,0.2974373541688346,0.2759311812745,0.5
5,2,W3,0.21467047922928378,0.2653860249652202,0.26538602496522035,0.488058349672544,0.27249511868406057,0.16581185861788306,0.2697103006490589,0.2192375279450072,0.2759311812745,0.2860529622913927,0.27460599331991126,0.5
5,3,W3,0.2192375279450072,0.26971030064905893,0.2697103006490589,0.48750660055252915,0.26538602496522035,0.21467047922928378,0.2772026995572904,0.27865709297796876,0.27460599331991126,0.2759311812745,0.27877209157756044,0.5
5,4,W3,0.27865709297796876,0.2772026995572904,0.2772026995572904,0.5171104990130002,0.2697103006490589,0.2192375279450072,0.2857736697432367,0.3401154735917731,0.27877209157756044,0.27460599331991126,0.28495435665338414,0.5
5,5,W3,0.3401154735917731,0.28577366974323665,0.2857736697432367,0.547110584147684,0.2772026995572904,0.27865709297796876,0.2962552035404162,0.38561047555508754,0.28495435665338414,0.27877209157756044,0.2993810457888789,0.5
