scenario_id,time_id,generator_name,demand,total_wind_generation_capacity,total_generation_capacity,residual_demand,next_generation_capacity,next_demand,own_generation_capacity,next_own_generation_capacity,target_bid_G1_B1,target_bid_G1_B2
0,23,G1,0.13171557182209484,0.27520359639344943,0.2752035963934498,0.6367473746404241,0.49096300654671804,0.15768882855591793,0.0,0.0,29.99,29.99
1,0,G1,0.036627028754782416,0.4220812964016313,0.4220812964016311,0.4454845101481797,0.2686401738785544,0.12275278790040638,0.0,0.0,10.0,20.0
1,1,G1,0.12275278790040638,0.2686401738785538,0.2686401738785544,0.6366317058598723,0.4028958146123698,0.07392513846317712,0.0,0.0,29.99,29.99
1,2,G1,0.07392513846317712,0.4028958146123696,0.4028958146123698,0.4867787441081228,0.3443718922366826,0.15966622276366904,0.0,0.0,29.99,29.99
1,3,G1,0.15966622276366904,0.3443718922366827,0.3443718922366826,0.5943630621482968,0.27847573111416296,0.23251697410846417,0.0,0.0,29.99,29.99
1,4,G1,0.23251697410846417,0.2784757311141623,0.27847573111416296,0.6999665001832238,0.3177481684007045,0.3240774935685125,0.0,0.0,29.99,29.99
1,5,G1,0.3240774935685125,0.31774816840070463,0.3177481684007045,0.7255286144790176,0.3335498675013198,0.40254025445049424,0.0,0.0,29.99,29.99
1,6,G1,0.40254025445049424,0.3335498675013195,0.3335498675013198,0.7631038131304885,0.31790147859903223,0.4205752478961055,0.0,0.0,29.99,29.99
1,7,G1,0.4205752478961055,0.317901478599032,0.31790147859903223,0.7886634758857585,0.30638796249076516,0.39252778930137566,0.0,0.0,29.99,29.99
1,8,G1,0.39252778930137566,0.3063879624907648,0.30638796249076516,0.7803796001468796,0.3231022138223482,0.32367754439644203,0.0,0.0,29.99,29.99
1,9,G1,0.32367754439644203,0.32310221382234783,0.3231022138223482,0.7205670357675369,0.40288208085879845,0.33427683645131595,0.0,0.0,29.99,29.99
1,10,G1,0.33427683645131595,0.4028820808587986,0.40288208085879845,0.6574922026306553,0.4778471257125621,0.33978947382209806,0.0,0.0,29.99,29.99
1,11,G1,0.33978947382209806,0.47784712571256205,0.4778471257125621,0.5953083315034733,0.5491615559133279,0.3798873072820681,0.0,0.0,29.99,29.99
1,12,G1,0.3798873072820681,0.549161555913328,0.5491615559133279,0.5590047001881161,0.5979788613201721,0.4704072840296289,0.0,0.0,29.99,29.99
1,13,G1,0.4704072840296289,0.5979788613201724,0.5979788613201721,0.5755068599935527,0.5747180036364932,0.4967722146450124,0.0,0.0,29.99,29.99
1,14,G1,0.4967722146450124,0.5747180036364928,0.5747180036364932,0.6132097152000515,0.6242716084431309,0.47537713284942495,0.0,0.0,29.99,29.99
1,15,G1,0.47537713284942495,0.6242716084431307,0.6242716084431309,0.555687723152425,0.4890505787081712,0.4448525403067983,0.0,0.0,29.99,29.99
1,16,G1,0.4448525403067983,0.48905057870817137,0.4890505787081712,0.654360175363604,0.5279692566618694,0.4102104433360875,0.0,0.0,29.99,29.99
1,17,G1,0.4102104433360875,0.5279692566618696,0.5279692566618694,0.5974871666031376,0.42854484018365924,0.3557520495890288,0.0,0.0,29.99,29.99
1,18,G1,0.3557520495890288,0.42854484018365885,0.42854484018365924,0.6490478753435497,0.2670074103621718,0.32670398549832397,0.0,0.0,29.99,29.99
1,19,G1,0.32670398549832397,0.2670074103621713,0.2670074103621718,0.7717868372169585,0.313606468469408,0.24282423117416516,0.0,0.0,29.99,29.99
1,20,G1,0.24282423117416516,0.3136064684694081,0.313606468469408,0.6758895972184387,0.28344864814098086,0.2236362621517919,0.0,0.0,29.99,29.99
1,21,G1,0.2236362621517919,0.28344864814098064,0.28344864814098086,0.6897789740491358,0.366120019381699,0.19586206023905875,0.0,0.0,29.99,29.99
1,22,G1,0.19586206023905875,0.36612001938169886,0.366120019381699,0.5990063631382054,0.4962557835933248,0.1438664361948155,0.0,0.0,29.99,29.99
1,23,G1,0.1438664361948155,0.4962557835933251,0.4962557835933248,0.4506923921010261,0.4220812964016311,0.036627028754782416,0.0,0.0,10.0,20.0
2,0,G1,0.13648086570597412,0.37287821399211857,0.3728782139921188,0.5541408711910559,0.3018101471679834,0.1141654661181283,0.0,0.0,10.0,20.0
2,1,G1,0.1141654661181283,0.30181014716798316,0.3018101471679834,0.6018874412276659,0.39244772923378457,0.08885365573143897,0.0,0.0,29.99,29.99
2,2,G1,0.08885365573143897,0.3924477292337849,0.39244772923378457,0.5057372171081428,0.32575147904371216,0.17899939448557647,0.0,0.0,29.99,29.99
2,3,G1,0.17899939448557647,0.3257514790437121,0.32575147904371216,0.6233824877518724,0.3292634177395988,0.25230685317701584,0.0,0.0,29.99,29.99
2,4,G1,0.25230685317701584,0.32926341773959855,0.3292634177395988,0.6683645370922336,0.3294028856415516,0.33096032909978607,0.0,0.0,29.99,29.99
2,5,G1,0.33096032909978607,0.32940288564155173,0.3294028856415516,0.7198118227283887,0.3295648346107603,0.37763694392597696,0.0,0.0,29.99,29.99
2,6,G1,0.37763694392597696,0.3295648346107604,0.3295648346107603,0.7502735245993489,0.3945151187890294,0.3873804362249281,0.0,0.0,29.99,29.99
2,7,G1,0.3873804362249281,0.3945151187890289,0.3945151187890294,0.6996537921740238,0.38040299157048085,0.39295906842336353,0.0,0.0,29.99,29.99
2,8,G1,0.39295906842336353,0.3804029915704803,0.38040299157048085,0.7156979483169149,0.4578090699373267,0.32946337433046224,0.0,0.0,29.99,29.99
2,9,G1,0.32946337433046224,0.4578090699373266,0.4578090699373267,0.6061257416799517,0.49046685050186034,0.32048620945656087,0.0,0.0,29.99,29.99
2,10,G1,0.32048620945656087,0.4904668505018602,0.49046685050186034,0.5715754351734774,0.3751559981416125,0.34829903368581006,0.0,0.0,29.99,29.99
2,11,G1,0.34829903368581006,0.37515599814161227,0.3751559981416125,0.6910216731290649,0.38774854620365057,0.38166518322408066,0.0,0.0,29.99,29.99
2,12,G1,0.38166518322408066,0.3877485462036507,0.38774854620365057,0.7018456984080487,0.4620595001662222,0.45854251215550823,0.0,0.0,29.99,29.99
2,13,G1,0.45854251215550823,0.4620595001662214,0.4620595001662222,0.6870266925891548,0.5203069294090962,0.47759883758323557,0.0,0.0,29.99,29.99
2,14,G1,0.47759883758323557,0.5203069294090957,0.5203069294090962,0.6483962095255633,0.5101563380799781,0.5053734860679944,0.0,0.0,29.99,29.99
2,15,G1,0.5053734860679944,0.510156338079978,0.5101563380799781,0.6755162216484434,0.5123083912492503,0.5661494668767431,0.0,0.0,29.99,29.99
2,16,G1,0.5661494668767431,0.51230839124925,0.5123083912492503,0.7134755180693754,0.41851967764523124,0.4810041226723956,0.0,0.0,29.99,29.99
2,17,G1,0.4810041226723956,0.4185196776452315,0.41851967764523124,0.7399695485606907,0.47428594397014245,0.36927464461873205,0.0,0.0,29.99,29.99
2,18,G1,0.36927464461873205,0.4742859439701423,0.47428594397014245,0.6177662072145748,0.35926813793307977,0.34093224094881786,0.0,0.0,29.99,29.99
2,19,G1,0.34093224094881786,0.35926813793307893,0.35926813793307977,0.70013666644824,0.3871097143850952,0.25234202882941886,0.0,0.0,29.99,29.99
2,20,G1,0.25234202882941886,0.3871097143850954,0.3871097143850952,0.617614786537138,0.3730888572370728,0.22851962037207213,0.0,0.0,29.99,29.99
2,21,G1,0.22851962037207213,0.3730888572370724,0.3730888572370728,0.6143018360884602,0.3264057113605737,0.23054869748453033,0.0,0.0,29.99,29.99
2,22,G1,0.23054869748453033,0.32640571136057334,0.3264057113605737,0.6566069149432585,0.30798828844984183,0.19651853850295714,0.0,0.0,29.99,29.99
2,23,G1,0.19651853850295714,0.3079882884498418,0.30798828844984183,0.6504601325963374,0.3728782139921188,0.13648086570597412,0.0,0.0,29.99,29.99
3,0,G1,0.15016350053874847,0.5589347829292354,0.5589347829292359,0.39980653583117387,0.46939669840145515,0.17140949436803946,0.0,0.0,10.0,20.0
3,1,G1,0.17140949436803946,0.4693966984014556,0.46939669840145515,0.49232592874526265,0.5042130524184404,0.20481404943752404,0.0,0.0,10.0,20.0
3,2,G1,0.20481404943752404,0.5042130524184399,0.5042130524184404,0.48366887042821355,0.47049517305267197,0.19935465777540035,0.0,0.0,10.0,20.0
3,3,G1,0.19935465777540035,0.47049517305267147,0.47049517305267197,0.5096842173184528,0.5298943846166095,0.259243825390619,0.0,0.0,10.0,20.0
3,4,G1,0.259243825390619,0.5298943846166093,0.5298943846166095,0.4968151300100472,0.5653171997083435,0.25771362500595313,0.0,0.0,10.0,20.0
3,5,G1,0.25771362500595313,0.5653171997083435,0.5653171997083435,0.464720553339637,0.5790187411885026,0.36632498044307105,0.0,0.0,10.0,20.0
3,6,G1,0.36632498044307105,0.5790187411885023,0.5790187411885026,0.5239062369719883,0.4212890942760636,0.4090302654156658,0.0,0.0,29.99,29.99
3,7,G1,0.4090302654156658,0.42128909427606376,0.4212890942760636,0.6903486171940769,0.5428637985815983,0.3973630662188518,0.0,0.0,29.99,29.99
3,8,G1,0.3973630662188518,0.5428637985815981,0.5428637985815983,0.5759904667066813,0.5486888731516549,0.3695989291669615,0.0,0.0,29.99,29.99
3,9,G1,0.3695989291669615,0.5486888731516549,0.5486888731516549,0.5526739362230649,0.6766261577837327,0.34857403762989275,0.0,0.0,29.99,29.99
3,10,G1,0.34857403762989275,0.6766261577837324,0.6766261577837327,0.42659578972695744,0.7509302892244447,0.36805955608513297,0.0,0.0,10.0,20.0
3,11,G1,0.36805955608513297,0.7509302892244452,0.7509302892244447,0.37415343189353895,0.6915937132212723,0.43792259945170736,0.0,0.0,10.0,20.0
3,12,G1,0.43792259945170736,0.6915937132212722,0.6915937132212723,0.4720404836157138,0.7603368388214805,0.5287036123896149,0.0,0.0,10.0,20.0
3,13,G1,0.5287036123896149,0.7603368388214805,0.7603368388214805,0.4712245157294185,0.7495954882099118,0.5467175891011571,0.0,0.0,10.0,20.0
3,14,G1,0.5467175891011571,0.7495954882099112,0.7495954882099118,0.49246339627250485,0.8087332008399876,0.543496152048592,0.0,0.0,10.0,20.0
3,15,G1,0.543496152048592,0.8087332008399875,0.8087332008399876,0.4384449241203588,0.7363864929983285,0.4932485213730929,0.0,0.0,10.0,20.0
3,16,G1,0.4932485213730929,0.7363864929983284,0.7363864929983285,0.4689998202546511,0.5795280369718914,0.3923765449723367,0.0,0.0,10.0,20.0
3,17,G1,0.3923765449723367,0.5795280369718914,0.5795280369718914,0.5405401079429171,0.569229664299397,0.31277948887038376,0.0,0.0,29.99,29.99
3,18,G1,0.31277948887038376,0.5692296642993967,0.569229664299397,0.4973908246514021,0.5015171998316379,0.2753614383245441,0.0,0.0,10.0,20.0
3,19,G1,0.2753614383245441,0.5015171998316381,0.5015171998316379,0.532289959288156,0.34562634174313867,0.24236326678215517,0.0,0.0,29.99,29.99
3,20,G1,0.24236326678215517,0.3456263417431386,0.34562634174313867,0.6474829004441572,0.408478840879288,0.24891846688294472,0.0,0.0,29.99,29.99
3,21,G1,0.24891846688294472,0.4084788408792881,0.408478840879288,0.5966140085498431,0.3166076249965995,0.26463342230937925,0.0,0.0,29.99,29.99
3,22,G1,0.26463342230937925,0.31660762499659945,0.3166076249965995,0.68755477214053,0.3965326076596817,0.22703519944364448,0.0,0.0,29.99,29.99
3,23,G1,0.22703519944364448,0.3965326076596809,0.3965326076596817,0.5927515318561409,0.5589347829292359,0.15016350053874847,0.0,0.0,29.99,29.99
4,0,G1,0.171588819780176,0.3830342648435672,0.3830342648435674,0.5682454834863152,0.4499920027492952,0.15998251581021433,0.0,0.0,10.0,20.0
4,1,G1,0.15998251581021433,0.4499920027492953,0.4499920027492952,0.5018656274607215,0.5944782302968654,0.12046287378527278,0.0,0.0,10.0,20.0
4,2,G1,0.12046287378527278,0.5944782302968656,0.5944782302968654,0.3491359416219809,0.6876050753975377,0.16249437213152443,0.0,0.0,10.0,20.0
4,3,G1,0.16249437213152443,0.6876050753975372,0.6876050753975377,0.2949549525954461,0.5839568019557211,0.21468590948389069,0.0,0.0,10.0,20.0
4,4,G1,0.21468590948389069,0.583956801955721,0.5839568019557211,0.42014879245615966,0.48660216003412166,0.32058877618441206,0.0,0.0,10.0,20.0
4,5,G1,0.32058877618441206,0.48660216003412177,0.48660216003412166,0.5750347973565755,0.5755490452057201,0.36720899560154535,0.0,0.0,29.99,29.99
4,6,G1,0.36720899560154535,0.5755490452057201,0.5755490452057201,0.5275312669600357,0.5557492034780637,0.3907810832045107,0.0,0.0,29.99,29.99
4,7,G1,0.3907810832045107,0.5557492034780634,0.5557492034780637,0.560365174528439,0.490130172096477,0.32890448691679386,0.0,0.0,29.99,29.99
4,8,G1,0.32890448691679386,0.4901301720964773,0.490130172096477,0.5773904465738829,0.5530300028368372,0.28378531730120227,0.0,0.0,29.99,29.99
4,9,G1,0.28378531730120227,0.5530300028368369,0.5530300028368372,0.4925993503971454,0.6136670345219207,0.31812441600122254,0.0,0.0,10.0,20.0
4,10,G1,0.31812441600122254,0.6136670345219208,0.6136670345219207,0.46189172377928456,0.49782222122728387,0.33758369789376397,0.0,0.0,10.0,20.0
4,11,G1,0.33758369789376397,0.49782222122728437,0.49782222122728387,0.5763295713618422,0.5297511506559998,0.43971412760850415,0.0,0.0,29.99,29.99
4,12,G1,0.43971412760850415,0.5297511506559993,0.5297511506559998,0.615267459857262,0.5563335622411838,0.5393155857731603,0.0,0.0,29.99,29.99
4,13,G1,0.5393155857731603,0.5563335622411837,0.5563335622411838,0.6572399526917384,0.6273452186647749,0.572247332182635,0.0,0.0,29.99,29.99
4,14,G1,0.572247332182635,0.6273452186647753,0.6273452186647749,0.6165035768917501,0.5158591220197852,0.5847487328228258,0.0,0.0,29.99,29.99
4,15,G1,0.5847487328228258,0.5158591220197847,0.5158591220197852,0.7225537112380305,0.5630111999195067,0.47328495392455266,0.0,0.0,29.99,29.99
4,16,G1,0.47328495392455266,0.5630111999195064,0.5630111999195067,0.6080854172330211,0.47024033601581133,0.41425977176406026,0.0,0.0,29.99,29.99
4,17,G1,0.41425977176406026,0.470240336015811,0.47024033601581133,0.6508119275216164,0.5157444027504424,0.3184579839000518,0.0,0.0,29.99,29.99
4,18,G1,0.3184579839000518,0.5157444027504426,0.5157444027504424,0.5480590183079702,0.47396464309152786,0.2161254106059767,0.0,0.0,29.99,29.99
4,19,G1,0.2161254106059767,0.473964643091528,0.47396464309152786,0.5176348572436348,0.5329970554059235,0.16115533346866082,0.0,0.0,29.99,29.99
4,20,G1,0.16115533346866082,0.5329970554059233,0.5329970554059235,0.4297794529138032,0.4704753714356591,0.1963394011225744,0.0,0.0,10.0,20.0
4,21,G1,0.1963394011225744,0.47047537143565893,0.4704753714356591,0.5077246235550509,0.5491802988856583,0.11514805209031742,0.0,0.0,10.0,20.0
4,22,G1,0.11514805209031742,0.5491802988856581,0.5491802988856583,0.38541011253738344,0.5685202041203091,0.13565757043672555,0.0,0.0,10.0,20.0
4,23,G1,0.13565757043672555,0.568520204120309,0.5685202041203091,0.3818823120973482,0.3830342648435674,0.171588819780176,0.0,0.0,10.0,20.0
5,0,G1,0.2025451372973603,0.34291515384079346,0.34291515384079396,0.6237555285884622,0.4845884981791581,0.16712345507287568,0.0,0.0,10.0,20.0
5,1,G1,0.16712345507287568,0.4845884981791581,0.4845884981791581,0.47618162064877295,0.5732631858156003,0.2064516123349805,0.0,0.0,29.99,29.99
5,2,G1,0.2064516123349805,0.5732631858156004,0.5732631858156003,0.42413591195371825,0.5174078979495564,0.23136347283117878,0.0,0.0,10.0,20.0
5,3,G1,0.23136347283117878,0.5174078979495567,0.5174078979495564,0.48949481359058605,0.3706158910771363,0.305532100787229,0.0,0.0,29.99,29.99
5,4,G1,0.305532100787229,0.3706158910771358,0.3706158910771363,0.6669661755092949,0.4544031703049378,0.300134299117903,0.0,0.0,29.99,29.99
5,5,G1,0.300134299117903,0.454403170304938,0.4544031703049378,0.5898853532403748,0.37478433553015544,0.3455179329708414,0.0,0.0,29.99,29.99
5,6,G1,0.3455179329708414,0.37478433553015555,0.37478433553015544,0.6895244405394899,0.4551341675882009,0.39417809616998517,0.0,0.0,29.99,29.99
5,7,G1,0.39417809616998517,0.4551341675882009,0.4551341675882009,0.6509042133366143,0.49726213777327444,0.39618294284436806,0.0,0.0,29.99,29.99
5,8,G1,0.39618294284436806,0.49726213777327444,0.49726213777327444,0.615242170542261,0.6031820609640169,0.3374809822267715,0.0,0.0,29.99,29.99
5,9,G1,0.3374809822267715,0.6031820609640168,0.6031820609640169,0.48378585538827296,0.780386466308567,0.27502803672323267,0.0,0.0,29.99,29.99
5,10,G1,0.27502803672323267,0.7803864663085676,0.780386466308567,0.2873024117426496,0.7207023434428163,0.2844501854929709,0.0,0.0,10.0,20.0
5,11,G1,0.2844501854929709,0.7207023434428163,0.7207023434428163,0.3458660185554929,0.6970715505407198,0.37651921603566557,0.0,0.0,10.0,20.0
5,12,G1,0.37651921603566557,0.6970715505407193,0.6970715505407198,0.42697292380818946,0.8331114246664267,0.5075623703029948,0.0,0.0,10.0,20.0
5,13,G1,0.5075623703029948,0.8331114246664267,0.8331114246664267,0.3934874511419187,0.9141897252978369,0.5107233442035575,0.0,0.0,10.0,20.0
5,14,G1,0.5107233442035575,0.9141897252978373,0.9141897252978369,0.3243959726120527,0.9225948268495802,0.5495875902657438,0.0,0.0,10.0,20.0
5,15,G1,0.5495875902657438,0.9225948268495804,0.9225948268495802,0.3425002659878149,0.6983400704123884,0.532944706082351,0.0,0.0,10.0,20.0
5,16,G1,0.532944706082351,0.6983400704123883,0.6983400704123884,0.5284209814309461,0.6571834350194596,0.4146627491756863,0.0,0.0,29.99,29.99
5,17,G1,0.4146627491756863,0.6571834350194599,0.6571834350194596,0.48699256768937776,0.551972699469181,0.3362331152146544,0.0,0.0,10.0,20.0
5,18,G1,0.3362331152146544,0.5519726994691808,0.551972699469181,0.5279151300205979,0.5617551120966727,0.2528302540710964,0.0,0.0,29.99,29.99
5,19,G1,0.2528302540710964,0.5617551120966726,0.5617551120966727,0.4646452503857932,0.5693735347954969,0.20433993018365526,0.0,0.0,10.0,20.0
5,20,G1,0.20433993018365526,0.5693735347954966,0.5693735347954969,0.4261653947966137,0.5786307286424238,0.19138484496222966,0.0,0.0,10.0,20.0
5,21,G1,0.19138484496222966,0.5786307286424239,0.5786307286424238,0.40954608480058435,0.39755311496984336,0.16424679391059477,0.0,0.0,29.99,29.99
5,22,G1,0.16424679391059477,0.397553114969843,0.39755311496984336,0.5506881574358911,0.18818745909629667,0.16662969923313192,0.0,0.0,29.99,29.99
5,23,G1,0.16662969923313192,0.18818745909629625,0.18818745909629667,0.7360148126598701,0.34291515384079396,0.2025451372973603,0.0,0.0,29.99,29.99
6,0,G1,0.16176931321931112,0.6277496637563503,0.6277496637563508,0.3470158154882091,0.5990435322947563,0.19192277452852605,0.0,0.0,10.0,20.0
6,1,G1,0.19192277452852605,0.5990435322947559,0.5990435322947563,0.3919820693757694,0.459169107793077,0.20556482908818247,0.0,0.0,10.0,20.0
6,2,G1,0.20556482908818247,0.4591691077930765,0.459169107793077,0.5236970659971054,0.3550425971072977,0.232188954598196,0.0,0.0,29.99,29.99
6,3,G1,0.232188954598196,0.3550425971072972,0.3550425971072977,0.632547212287256,0.47209635826896207,0.2789644829639895,0.0,0.0,29.99,29.99
6,4,G1,0.2789644829639895,0.4720963582689618,0.47209635826896207,0.5604755624451345,0.5404765319442594,0.3198732823903487,0.0,0.0,29.99,29.99
6,5,G1,0.3198732823903487,0.5404765319442588,0.5404765319442594,0.5272791003354276,0.5184726029328436,0.37037787110336656,0.0,0.0,29.99,29.99
6,6,G1,0.37037787110336656,0.5184726029328434,0.5184726029328436,0.5797060598934847,0.4621994551271641,0.4352795273672506,0.0,0.0,29.99,29.99
6,7,G1,0.4352795273672506,0.4621994551271641,0.4621994551271641,0.6716513134086004,0.45082551588514047,0.3899226192344239,0.0,0.0,29.99,29.99
6,8,G1,0.3899226192344239,0.45082551588514064,0.45082551588514047,0.6518958672034734,0.4371437693909697,0.29895340690717853,0.0,0.0,29.99,29.99
6,9,G1,0.29895340690717853,0.4371437693909694,0.4371437693909697,0.6042600031368566,0.4435819935458648,0.25938892718119005,0.0,0.0,29.99,29.99
6,10,G1,0.25938892718119005,0.44358199354586464,0.4435819935458648,0.5726683225361152,0.4115644635564077,0.26929294697051176,0.0,0.0,29.99,29.99
6,11,G1,0.26929294697051176,0.4115644635564078,0.4115644635564077,0.6072643676067935,0.581621739245373,0.3268500626463214,0.0,0.0,29.99,29.99
6,12,G1,0.3268500626463214,0.5816217392453733,0.581621739245373,0.4957395304202116,0.7088961526880648,0.39040987039945924,0.0,0.0,10.0,20.0
6,13,G1,0.39040987039945924,0.7088961526880644,0.7088961526880648,0.42570174601552485,0.6041395115609521,0.47528535728217686,0.0,0.0,10.0,20.0
6,14,G1,0.47528535728217686,0.6041395115609524,0.6041395115609521,0.5732978807911978,0.5484206074757364,0.5173209467848057,0.0,0.0,29.99,29.99
6,15,G1,0.5173209467848057,0.548420607475736,0.5484206074757364,0.6497643679352412,0.641253355339143,0.45256613125302886,0.0,0.0,29.99,29.99
6,16,G1,0.45256613125302886,0.6412533553391425,0.641253355339143,0.5258263232805541,0.5478608259425017,0.38833846633082997,0.0,0.0,29.99,29.99
6,17,G1,0.38833846633082997,0.5478608259425016,0.5478608259425017,0.5656874373415327,0.44498883418179674,0.28136247019757393,0.0,0.0,29.99,29.99
6,18,G1,0.28136247019757393,0.44498883418179624,0.44498883418179674,0.5858406178167579,0.4384715268575479,0.2181499101723534,0.0,0.0,29.99,29.99
6,19,G1,0.2181499101723534,0.4384715268575474,0.4384715268575479,0.5501152292880026,0.3524401632362304,0.17837458750117519,0.0,0.0,29.99,29.99
6,20,G1,0.17837458750117519,0.3524401632362305,0.3524401632362304,0.5995476542396827,0.31308811267734116,0.13454135750543486,0.0,0.0,29.99,29.99
6,21,G1,0.13454135750543486,0.31308811267734094,0.31308811267734116,0.605348147812215,0.2925163830174334,0.15451552909173927,0.0,0.0,29.99,29.99
6,22,G1,0.15451552909173927,0.2925163830174336,0.2925163830174334,0.6365005576565618,0.3966871662704627,0.17028304925114254,0.0,0.0,29.99,29.99
6,23,G1,0.17028304925114254,0.3966871662704625,0.3966871662704627,0.5554059302195083,0.6277496637563508,0.16176931321931112,0.0,0.0,29.99,29.99
7,0,G1,0.23637040456328764,0.35405542681047564,0.3540554268104757,0.6361552675490398,0.388680347214591,0.24461332512085396,0.0,0.0,10.0,20.0
7,1,G1,0.24461332512085396,0.38868034721459116,0.388680347214591,0.6111688332985812,0.49137896123844893,0.2571074901952247,0.0,0.0,29.99,29.99
7,2,G1,0.2571074901952247,0.49137896123844876,0.49137896123844893,0.5292201592154995,0.46565983462541843,0.22956584894194731,0.0,0.0,29.99,29.99
7,3,G1,0.22956584894194731,0.46565983462541854,0.46565983462541843,0.5337364653151911,0.34127016602342136,0.24645483538720178,0.0,0.0,29.99,29.99
7,4,G1,0.24645483538720178,0.34127016602342114,0.34127016602342136,0.6539890656059404,0.3618994645628834,0.34122691685341805,0.0,0.0,29.99,29.99
7,5,G1,0.34122691685341805,0.3618994645628832,0.3618994645628834,0.6980203064663263,0.5053186396759357,0.40588514062360537,0.0,0.0,29.99,29.99
7,6,G1,0.40588514062360537,0.5053186396759355,0.5053186396759357,0.6145321365033378,0.5026478533754005,0.4470695855251357,0.0,0.0,29.99,29.99
7,7,G1,0.4470695855251357,0.5026478533754005,0.5026478533754005,0.6438792054612197,0.5920915621380625,0.44289826013041383,0.0,0.0,29.99,29.99
7,8,G1,0.44289826013041383,0.5920915621380624,0.5920915621380625,0.5626377732666329,0.6843802467186817,0.34559818171306966,0.0,0.0,29.99,29.99
7,9,G1,0.34559818171306966,0.6843802467186816,0.6843802467186817,0.41783873519182163,0.9465967958630738,0.2251623562840091,0.0,0.0,10.0,20.0
7,10,G1,0.2251623562840091,0.9465967958630738,0.9465967958630738,0.10872160913005581,0.9115426960026274,0.26465347896003577,0.0,0.0,10.0,20.0
7,11,G1,0.26465347896003577,0.9115426960026277,0.9115426960026274,0.16538190040744274,0.9599507206159483,0.32687267695055927,0.0,0.0,10.0,20.0
